Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1280,45,cubist,0.7903118582,7.849068249,,,,,,,,,,
1031,45,cubist,0.7903234464,7.005289389,,,,,,,,,,
3221,45,cubist,0.7903593471,7.470502421,,,,,,,,,,
787,45,cubist,0.7903617416,7.343560043,,,,,,,,,,
3011,45,cubist,0.7903678891,7.649829283,,,,,,,,,,
2995,45,cubist,0.7903758953,7.304969416,,,,,,,,,,
645,45,cubist,0.7903787107,7.740519733,,,,,,,,,,
2499,45,cubist,0.7903975231,7.545443508,,,,,,,,,,
3902,45,cubist,0.7904029455,7.454540009,,,,,,,,,,
532,45,cubist,0.7904135373,7.091530083,,,,,,,,,,
214,45,cubist,0.79044486,7.509563128,,,,,,,,,,
2600,45,cubist,0.7904810421,7.824998558,,,,,,,,,,
2033,45,cubist,0.790514189,7.466762651,,,,,,,,,,
2026,45,cubist,0.7905318589,7.386980726,,,,,,,,,,
3320,45,cubist,0.7905355142,7.515245458,,,,,,,,,,
1712,45,cubist,0.7905584361,7.541440571,,,,,,,,,,
1199,45,cubist,0.790568486,7.696786671,,,,,,,,,,
3966,45,cubist,0.7905890881,7.373388064,,,,,,,,,,
2965,45,cubist,0.7906395383,7.36292419,,,,,,,,,,
1415,45,cubist,0.7906532704,7.55382317,,,,,,,,,,
3615,45,cubist,0.7906575133,7.848760497,,,,,,,,,,
2556,45,cubist,0.790728899,7.316824443,,,,,,,,,,
1091,45,cubist,0.7907929742,7.150620048,,,,,,,,,,
3258,45,cubist,0.7908254668,7.15355238,,,,,,,,,,
3118,45,cubist,0.7908337761,7.779125579,,,,,,,,,,
245,45,cubist,0.7908574211,7.532629223,,,,,,,,,,
3948,45,cubist,0.7908761962,7.35125236,,,,,,,,,,
1295,45,cubist,0.7908772779,7.101108023,,,,,,,,,,
1092,45,cubist,0.7909289757,7.410396221,,,,,,,,,,
788,45,cubist,0.7909477788,7.311337586,,,,,,,,,,
321,45,cubist,0.7909508346,7.511228873,,,,,,,,,,
1002,45,cubist,0.7909584409,7.507099686,,,,,,,,,,
2924,45,cubist,0.7909604779,7.437545898,,,,,,,,,,
3521,45,cubist,0.7909662988,7.295450813,,,,,,,,,,
1896,45,cubist,0.7909674391,7.666478989,,,,,,,,,,
2335,45,cubist,0.7910030452,7.328288163,,,,,,,,,,
3756,45,cubist,0.7910204864,7.169297651,,,,,,,,,,
1445,45,cubist,0.7910234975,7.535645985,,,,,,,,,,
3877,45,cubist,0.7910359258,7.63064005,,,,,,,,,,
155,45,cubist,0.7910817374,7.316933287,,,,,,,,,,
2553,45,cubist,0.7911357074,7.946577701,,,,,,,,,,
3775,45,cubist,0.7911473127,7.230258374,,,,,,,,,,
1232,45,cubist,0.7912128997,7.846283892,,,,,,,,,,
1089,45,cubist,0.7912247012,7.465692885,,,,,,,,,,
1961,45,cubist,0.7912920173,7.557366439,,,,,,,,,,
719,45,cubist,0.7912958973,7.706543104,,,,,,,,,,
1202,45,cubist,0.7913290484,7.235345157,,,,,,,,,,
188,45,cubist,0.7913298491,7.505898117,,,,,,,,,,
548,45,cubist,0.7913594162,6.878861448,,,,,,,,,,
2432,45,cubist,0.7913925868,7.238505282,,,,,,,,,,
905,45,cubist,0.7914346148,7.716334776,,,,,,,,,,
1689,45,cubist,0.7914695154,7.44903373,,,,,,,,,,
2315,45,cubist,0.791498534,7.316120371,,,,,,,,,,
774,45,cubist,0.7915005675,7.102710183,,,,,,,,,,
3058,45,cubist,0.7915030244,7.235350054,,,,,,,,,,
994,45,cubist,0.7915176966,7.347663007,,,,,,,,,,
1567,45,cubist,0.7915576673,7.71096007,,,,,,,,,,
2974,45,cubist,0.7915769706,7.349038773,,,,,,,,,,
2687,45,cubist,0.7915820933,7.310307821,,,,,,,,,,
1382,45,cubist,0.7915900736,7.434233131,,,,,,,,,,
2772,45,cubist,0.7916840768,7.601029393,,,,,,,,,,
278,45,cubist,0.7916893399,7.792532197,,,,,,,,,,
3724,45,cubist,0.7917017321,7.835454941,,,,,,,,,,
3995,45,cubist,0.791721055,6.964444485,,,,,,,,,,
1838,45,cubist,0.7917259704,7.195973417,,,,,,,,,,
956,45,cubist,0.7917575493,7.169196616,,,,,,,,,,
3900,45,cubist,0.7917903688,7.317965677,,,,,,,,,,
3890,45,cubist,0.7918031266,7.440870265,,,,,,,,,,
1114,45,cubist,0.79187462,7.524764365,,,,,,,,,,
2725,45,cubist,0.791945806,7.557199465,,,,,,,,,,
363,45,cubist,0.7919595124,7.296152453,,,,,,,,,,
1738,45,cubist,0.7920434706,7.81076852,,,,,,,,,,
2394,45,cubist,0.7920437018,7.670012805,,,,,,,,,,
1614,45,cubist,0.792068568,7.483634658,,,,,,,,,,
3111,45,cubist,0.7920801373,7.52478398,,,,,,,,,,
1319,45,cubist,0.7920929954,7.33045695,,,,,,,,,,
2354,45,cubist,0.7920942404,7.405454669,,,,,,,,,,
2379,45,cubist,0.7921004447,7.310383372,,,,,,,,,,
1781,45,cubist,0.7921224606,7.146551065,,,,,,,,,,
896,45,cubist,0.7921225509,7.660912426,,,,,,,,,,
670,45,cubist,0.7921306371,7.161748575,,,,,,,,,,
1565,45,cubist,0.7921632838,7.661923307,,,,,,,,,,
2025,45,cubist,0.7921804648,7.594362929,,,,,,,,,,
3321,45,cubist,0.7922136879,7.239458476,,,,,,,,,,
1095,45,cubist,0.7922162348,7.586130122,,,,,,,,,,
2075,45,cubist,0.7922242677,7.37247578,,,,,,,,,,
3326,45,cubist,0.792243062,7.088676777,,,,,,,,,,
2213,45,cubist,0.7922754681,7.581237015,,,,,,,,,,
932,45,cubist,0.7923098973,7.163073952,,,,,,,,,,
2239,45,cubist,0.792319093,7.216142397,,,,,,,,,,
3356,45,cubist,0.7923220952,7.281002207,,,,,,,,,,
1663,45,cubist,0.7923389211,7.356327713,,,,,,,,,,
3457,45,cubist,0.7923549397,7.380339893,,,,,,,,,,
2877,45,cubist,0.7923643801,7.293163847,,,,,,,,,,
3963,45,cubist,0.7923757823,7.389950894,,,,,,,,,,
609,45,cubist,0.7923796146,7.205424627,,,,,,,,,,
237,45,cubist,0.7924438569,6.889531433,,,,,,,,,,
608,45,cubist,0.7925114699,7.754623271,,,,,,,,,,
1736,45,cubist,0.7926041923,7.997969113,,,,,,,,,,
417,45,cubist,0.792631385,7.631687259,,,,,,,,,,
233,45,cubist,0.7926513587,7.393156829,,,,,,,,,,
23,45,cubist,0.7926545252,7.338544737,,,,,,,,,,
388,45,cubist,0.7927161832,7.322508917,,,,,,,,,,
284,45,cubist,0.7927195562,7.801276308,,,,,,,,,,
1261,45,cubist,0.7927584709,7.195149381,,,,,,,,,,
980,45,cubist,0.7927884966,7.230049735,,,,,,,,,,
691,45,cubist,0.7928197409,7.380264634,,,,,,,,,,
1949,45,cubist,0.7928325585,7.318814724,,,,,,,,,,
1698,45,cubist,0.7928326428,7.438113774,,,,,,,,,,
3263,45,cubist,0.7928389937,7.191623776,,,,,,,,,,
628,45,cubist,0.792889372,7.388692051,,,,,,,,,,
1263,45,cubist,0.7928917913,7.87361789,,,,,,,,,,
1607,45,cubist,0.7929068484,7.443497908,,,,,,,,,,
426,45,cubist,0.7929840913,7.221815488,,,,,,,,,,
3433,45,cubist,0.7929897121,7.431492657,,,,,,,,,,
525,45,cubist,0.7930201295,7.950957508,,,,,,,,,,
3095,45,cubist,0.7930389592,7.170815492,,,,,,,,,,
2489,45,cubist,0.7933004931,7.339164409,,,,,,,,,,
2880,45,cubist,0.7933103139,7.392269459,,,,,,,,,,
154,45,cubist,0.7933818408,7.363081073,,,,,,,,,,
3568,45,cubist,0.7935258542,7.435531319,,,,,,,,,,
2324,45,cubist,0.7935347618,7.339496957,,,,,,,,,,
1309,45,cubist,0.7935539699,7.565015164,,,,,,,,,,
2802,45,cubist,0.7935789882,7.675382053,,,,,,,,,,
2608,45,cubist,0.7936555725,7.320977387,,,,,,,,,,
1662,45,cubist,0.7936822451,7.589696959,,,,,,,,,,
3061,45,cubist,0.7936849075,7.009336458,,,,,,,,,,
2168,45,cubist,0.7937264991,7.620589737,,,,,,,,,,
305,45,cubist,0.7937321342,7.878569116,,,,,,,,,,
3172,45,cubist,0.7937523113,7.067298132,,,,,,,,,,
2521,45,cubist,0.793805694,7.41004189,,,,,,,,,,
1463,45,cubist,0.7938708298,7.648372183,,,,,,,,,,
2261,45,cubist,0.7939155288,7.473008535,,,,,,,,,,
493,45,cubist,0.7939565611,7.398898679,,,,,,,,,,
2061,45,cubist,0.7939599749,7.639256802,,,,,,,,,,
1825,45,cubist,0.7939786398,7.237490309,,,,,,,,,,
1043,45,cubist,0.7939808305,7.539443811,,,,,,,,,,
2204,45,cubist,0.7940208357,7.345598349,,,,,,,,,,
3127,45,cubist,0.7940623412,7.522456663,,,,,,,,,,
1216,45,cubist,0.7940875325,7.471731314,,,,,,,,,,
1111,45,cubist,0.7940887262,7.528697501,,,,,,,,,,
325,45,cubist,0.7941205631,7.632715732,,,,,,,,,,
3182,45,cubist,0.7941800073,7.502317719,,,,,,,,,,
3088,45,cubist,0.7942380388,7.422801397,,,,,,,,,,
2923,45,cubist,0.7942423434,7.460395285,,,,,,,,,,
345,45,cubist,0.7942740735,7.229997811,,,,,,,,,,
2928,45,cubist,0.7942848101,7.576597538,,,,,,,,,,
3997,45,cubist,0.7943357974,7.365346496,,,,,,,,,,
2473,45,cubist,0.7943658169,7.637655177,,,,,,,,,,
2594,45,cubist,0.7944185954,7.329334976,,,,,,,,,,
3229,45,cubist,0.7944389027,7.569242471,,,,,,,,,,
1134,45,cubist,0.7944485512,7.44482873,,,,,,,,,,
1260,45,cubist,0.7944493106,7.456282257,,,,,,,,,,
756,45,cubist,0.7944791526,7.385067209,,,,,,,,,,
853,45,cubist,0.7944870252,7.42045205,,,,,,,,,,
1637,45,cubist,0.7945622663,7.525254432,,,,,,,,,,
1483,45,cubist,0.7945887227,7.510724,,,,,,,,,,
3491,45,cubist,0.7945976257,7.436658846,,,,,,,,,,
126,45,cubist,0.7946420798,6.990290344,,,,,,,,,,
1499,45,cubist,0.7946618721,7.333877374,,,,,,,,,,
3214,45,cubist,0.7946845042,7.609678241,,,,,,,,,,
3958,45,cubist,0.7946906849,7.726897439,,,,,,,,,,
1619,45,cubist,0.7947058979,7.510341989,,,,,,,,,,
1029,45,cubist,0.7947326009,7.218768864,,,,,,,,,,
1441,45,cubist,0.7947660743,7.279948952,,,,,,,,,,
2603,45,cubist,0.7947727959,7.187700792,,,,,,,,,,
116,45,cubist,0.7947740354,7.2015874,,,,,,,,,,
3644,45,cubist,0.7947959862,7.049887946,,,,,,,,,,
1143,45,cubist,0.7948564495,7.452392903,,,,,,,,,,
3241,45,cubist,0.7948759623,7.534320818,,,,,,,,,,
148,45,cubist,0.7949273176,7.72358682,,,,,,,,,,
2175,45,cubist,0.7949483979,7.471678883,,,,,,,,,,
2448,45,cubist,0.7950216641,7.397654716,,,,,,,,,,
1115,45,cubist,0.7950293506,7.27116463,,,,,,,,,,
1787,45,cubist,0.7950560191,7.164952873,,,,,,,,,,
1939,45,cubist,0.7950652021,7.415871147,,,,,,,,,,
1985,45,cubist,0.7950706578,7.588821756,,,,,,,,,,
2294,45,cubist,0.7950782583,7.604694191,,,,,,,,,,
118,45,cubist,0.7950924092,7.485082102,,,,,,,,,,
49,45,cubist,0.7951165544,7.604187485,,,,,,,,,,
1350,45,cubist,0.7952039921,7.422361766,,,,,,,,,,
3859,45,cubist,0.7952049297,7.594406906,,,,,,,,,,
666,45,cubist,0.7952155488,7.350363474,,,,,,,,,,
952,45,cubist,0.7952248438,7.362603012,,,,,,,,,,
139,45,cubist,0.7952348552,7.653366711,,,,,,,,,,
2908,45,cubist,0.7952421519,7.434166787,,,,,,,,,,
1277,45,cubist,0.7952518315,7.281038595,,,,,,,,,,
1087,45,cubist,0.7952895645,7.873651638,,,,,,,,,,
3329,45,cubist,0.7953173621,7.622580873,,,,,,,,,,
1593,45,cubist,0.7953502611,7.391563801,,,,,,,,,,
1322,45,cubist,0.7953547853,7.355433437,,,,,,,,,,
1625,45,cubist,0.7953790766,7.468768877,,,,,,,,,,
1554,45,cubist,0.7954103139,7.689801575,,,,,,,,,,
2232,45,cubist,0.7954579749,7.737806422,,,,,,,,,,
1982,45,cubist,0.7954752755,7.295602454,,,,,,,,,,
1934,45,cubist,0.7954827966,7.046143843,,,,,,,,,,
3469,45,cubist,0.7955297945,7.570065681,,,,,,,,,,
3893,45,cubist,0.7955844,7.700148603,,,,,,,,,,
1737,45,cubist,0.7956071866,7.443061017,,,,,,,,,,
1348,45,cubist,0.7956419376,7.552350335,,,,,,,,,,
778,45,cubist,0.7956473192,7.087266793,,,,,,,,,,
2247,45,cubist,0.7956583866,7.336192922,,,,,,,,,,
936,45,cubist,0.7956848046,7.35823448,,,,,,,,,,
2079,45,cubist,0.7957124127,7.033485331,,,,,,,,,,
2526,45,cubist,0.7957468881,7.474953503,,,,,,,,,,
3654,45,cubist,0.7957784223,7.522883097,,,,,,,,,,
3188,45,cubist,0.7957835017,7.659956411,,,,,,,,,,
2862,45,cubist,0.7957891447,7.293036069,,,,,,,,,,
1291,45,cubist,0.7958346643,7.442324354,,,,,,,,,,
1024,45,cubist,0.7958422843,7.329937008,,,,,,,,,,
2222,45,cubist,0.7958768068,7.574498089,,,,,,,,,,
1865,45,cubist,0.7958769371,7.520877696,,,,,,,,,,
1275,45,cubist,0.7958840585,7.30221608,,,,,,,,,,
626,45,cubist,0.7958991847,7.303610288,,,,,,,,,,
3807,45,cubist,0.7959159509,7.261828081,,,,,,,,,,
492,45,cubist,0.7959655232,7.233735524,,,,,,,,,,
288,45,cubist,0.7959750731,7.163880118,,,,,,,,,,
1264,45,cubist,0.7960141926,7.303737417,,,,,,,,,,
239,45,cubist,0.7960170153,7.655456665,,,,,,,,,,
2622,45,cubist,0.7960214826,7.603310558,,,,,,,,,,
3016,45,cubist,0.7960702735,7.184560837,,,,,,,,,,
3626,45,cubist,0.7960873467,7.565022604,,,,,,,,,,
2866,45,cubist,0.7961246767,7.718415673,,,,,,,,,,
2476,45,cubist,0.7961689052,7.295215444,,,,,,,,,,
3069,45,cubist,0.7961732358,7.693076533,,,,,,,,,,
129,45,cubist,0.7961752881,7.375008894,,,,,,,,,,
3706,45,cubist,0.7962621236,7.779608727,,,,,,,,,,
3052,45,cubist,0.7963838077,7.235114199,,,,,,,,,,
738,45,cubist,0.7964016309,7.150976763,,,,,,,,,,
3537,45,cubist,0.7964029193,7.3970803,,,,,,,,,,
1330,45,cubist,0.7964114864,7.061823656,,,,,,,,,,
2561,45,cubist,0.7964131236,7.066591912,,,,,,,,,,
1428,45,cubist,0.7964161381,7.509205335,,,,,,,,,,
642,45,cubist,0.7964510766,7.49945953,,,,,,,,,,
2724,45,cubist,0.7964667495,7.555959123,,,,,,,,,,
1380,45,cubist,0.7964752669,7.332490664,,,,,,,,,,
2508,45,cubist,0.7965298178,7.428219958,,,,,,,,,,
3955,45,cubist,0.7965542247,7.02921795,,,,,,,,,,
1042,45,cubist,0.7965565821,7.153293211,,,,,,,,,,
310,45,cubist,0.7965614365,7.157183742,,,,,,,,,,
76,45,cubist,0.7966244347,7.782232379,,,,,,,,,,
1789,45,cubist,0.7966554946,7.265592467,,,,,,,,,,
2683,45,cubist,0.7967026031,6.868108384,,,,,,,,,,
1437,45,cubist,0.7967175291,7.50215688,,,,,,,,,,
729,45,cubist,0.7967735803,7.950097747,,,,,,,,,,
556,45,cubist,0.7968498892,7.397327362,,,,,,,,,,
1219,45,cubist,0.7968758172,7.289089938,,,,,,,,,,
3555,45,cubist,0.7970377358,7.168476044,,,,,,,,,,
1548,45,cubist,0.7970825718,7.027672382,,,,,,,,,,
3894,45,cubist,0.7971079621,7.318620398,,,,,,,,,,
1648,45,cubist,0.7971188938,7.188501209,,,,,,,,,,
3740,45,cubist,0.7971592252,7.286429223,,,,,,,,,,
2786,45,cubist,0.7972608645,7.39326726,,,,,,,,,,
687,45,cubist,0.7972910805,7.318340971,,,,,,,,,,
2966,45,cubist,0.7973261091,7.037637291,,,,,,,,,,
1430,45,cubist,0.7973674346,7.400691492,,,,,,,,,,
4000,45,cubist,0.7973775945,7.380533442,,,,,,,,,,
58,45,cubist,0.7974057434,7.369283595,,,,,,,,,,
3482,45,cubist,0.7974088006,7.346337609,,,,,,,,,,
1359,45,cubist,0.7974365735,7.965137776,,,,,,,,,,
2764,45,cubist,0.7974595358,7.707651842,,,,,,,,,,
2699,45,cubist,0.797547605,7.414007285,,,,,,,,,,
70,45,cubist,0.7976161652,7.136880956,,,,,,,,,,
696,45,cubist,0.7976378891,7.333372461,,,,,,,,,,
427,45,cubist,0.7977126112,7.253210521,,,,,,,,,,
2708,45,cubist,0.7977771561,7.402081659,,,,,,,,,,
2873,45,cubist,0.7977888983,7.384312833,,,,,,,,,,
3374,45,cubist,0.7978506356,7.57610919,,,,,,,,,,
1765,45,cubist,0.7978702554,7.377324524,,,,,,,,,,
3586,45,cubist,0.7978804941,7.245827682,,,,,,,,,,
2910,45,cubist,0.7979177223,7.556134501,,,,,,,,,,
906,45,cubist,0.7979478277,7.168097361,,,,,,,,,,
808,45,cubist,0.7979926142,7.575044686,,,,,,,,,,
2576,45,cubist,0.7980048286,7.720363326,,,,,,,,,,
668,45,cubist,0.7980111243,7.097792571,,,,,,,,,,
1440,45,cubist,0.7980506149,7.756737334,,,,,,,,,,
3404,45,cubist,0.7980559822,7.492512828,,,,,,,,,,
1403,45,cubist,0.798092614,7.678966099,,,,,,,,,,
457,45,cubist,0.7981041175,7.273184803,,,,,,,,,,
218,45,cubist,0.7981113119,7.253544517,,,,,,,,,,
2883,45,cubist,0.7981695608,7.446191382,,,,,,,,,,
2962,45,cubist,0.7981897119,7.481217195,,,,,,,,,,
846,45,cubist,0.7982011564,7.322251699,,,,,,,,,,
1010,45,cubist,0.7982287069,7.450306101,,,,,,,,,,
2280,45,cubist,0.7982928676,7.369729847,,,,,,,,,,
1297,45,cubist,0.7983177618,7.325809824,,,,,,,,,,
2361,45,cubist,0.7983276502,7.270949283,,,,,,,,,,
1993,45,cubist,0.7983556466,7.249580979,,,,,,,,,,
1215,45,cubist,0.7983635992,7.519374888,,,,,,,,,,
3618,45,cubist,0.7983679242,7.402102342,,,,,,,,,,
1840,45,cubist,0.7984155899,7.297854417,,,,,,,,,,
2685,45,cubist,0.7984357625,7.2816266,,,,,,,,,,
1829,45,cubist,0.7984636179,7.481093092,,,,,,,,,,
3459,45,cubist,0.7985043449,7.363740245,,,,,,,,,,
1478,45,cubist,0.7985055411,7.549426708,,,,,,,,,,
1007,45,cubist,0.7985296047,7.101777516,,,,,,,,,,
2104,45,cubist,0.7985539031,7.197122675,,,,,,,,,,
1302,45,cubist,0.7985623833,7.764151756,,,,,,,,,,
2804,45,cubist,0.7985709753,7.335205362,,,,,,,,,,
540,45,cubist,0.7985909476,7.483779501,,,,,,,,,,
2720,45,cubist,0.7986045057,6.944029673,,,,,,,,,,
1283,45,cubist,0.798622033,7.091548054,,,,,,,,,,
3593,45,cubist,0.7987439486,7.373895571,,,,,,,,,,
1969,45,cubist,0.7987828745,7.35305193,,,,,,,,,,
62,45,cubist,0.7987913084,7.448546278,,,,,,,,,,
968,45,cubist,0.7988613098,7.240267963,,,,,,,,,,
1836,45,cubist,0.7988928773,7.363216941,,,,,,,,,,
3567,45,cubist,0.7988983349,7.596350913,,,,,,,,,,
1439,45,cubist,0.7989446663,7.242036123,,,,,,,,,,
489,45,cubist,0.7989656976,7.324464771,,,,,,,,,,
3394,45,cubist,0.7991052702,6.936382375,,,,,,,,,,
902,45,cubist,0.7991247713,7.010304478,,,,,,,,,,
1321,45,cubist,0.7991960532,7.179472761,,,,,,,,,,
2870,45,cubist,0.7992144,7.034781064,,,,,,,,,,
514,45,cubist,0.7992321979,7.196181987,,,,,,,,,,
98,45,cubist,0.7992502411,7.307001716,,,,,,,,,,
1958,45,cubist,0.7992887472,7.17320221,,,,,,,,,,
752,45,cubist,0.7992944426,7.266904493,,,,,,,,,,
2814,45,cubist,0.799309356,7.417269281,,,,,,,,,,
1417,45,cubist,0.7993126988,7.847634647,,,,,,,,,,
766,45,cubist,0.7993247932,7.483104412,,,,,,,,,,
96,45,cubist,0.7993439797,7.304070879,,,,,,,,,,
3086,45,cubist,0.7993813697,7.338948892,,,,,,,,,,
2155,45,cubist,0.7994370787,7.33505529,,,,,,,,,,
1718,45,cubist,0.7994425221,7.211685756,,,,,,,,,,
3450,45,cubist,0.7994496056,7.732048779,,,,,,,,,,
1361,45,cubist,0.7994533414,6.99161564,,,,,,,,,,
3939,45,cubist,0.7995019324,7.262598044,,,,,,,,,,
4,45,cubist,0.7995081895,7.188770017,,,,,,,,,,
746,45,cubist,0.7995096526,7.449488978,,,,,,,,,,
2355,45,cubist,0.7995338994,7.574409681,,,,,,,,,,
1311,45,cubist,0.7995650931,7.088020717,,,,,,,,,,
1011,45,cubist,0.7996202578,7.190444114,,,,,,,,,,
1500,45,cubist,0.7996819064,7.561516092,,,,,,,,,,
3038,45,cubist,0.7996849689,7.510606727,,,,,,,,,,
3909,45,cubist,0.7996996399,7.16639422,,,,,,,,,,
2238,45,cubist,0.7997223414,7.39364108,,,,,,,,,,
1779,45,cubist,0.7997523741,7.351917402,,,,,,,,,,
528,45,cubist,0.7997647635,7.642089316,,,,,,,,,,
2048,45,cubist,0.7997731024,7.561424499,,,,,,,,,,
3795,45,cubist,0.7997815996,7.69627636,,,,,,,,,,
2089,45,cubist,0.7997880601,7.323345658,,,,,,,,,,
231,45,cubist,0.7998562711,6.982374272,,,,,,,,,,
282,45,cubist,0.7999034791,6.827674243,,,,,,,,,,
2749,45,cubist,0.7999419357,7.596170392,,,,,,,,,,
3398,45,cubist,0.7999455999,6.985949246,,,,,,,,,,
1379,45,cubist,0.799978957,7.583988853,,,,,,,,,,
3262,45,cubist,0.7999922511,7.03701973,,,,,,,,,,
964,45,cubist,0.8000098012,7.28209083,,,,,,,,,,
394,45,cubist,0.8000308382,7.127431159,,,,,,,,,,
568,45,cubist,0.8000359909,7.216542738,,,,,,,,,,
699,45,cubist,0.8000521057,7.102681288,,,,,,,,,,
1866,45,cubist,0.8000835009,8.059393551,,,,,,,,,,
1314,45,cubist,0.8000848269,7.000425278,,,,,,,,,,
1584,45,cubist,0.80009215,7.344545479,,,,,,,,,,
2101,45,cubist,0.8002153116,7.335451004,,,,,,,,,,
1124,45,cubist,0.8002348957,7.475250819,,,,,,,,,,
1701,45,cubist,0.8002821838,6.888123783,,,,,,,,,,
1235,45,cubist,0.800357152,7.786833181,,,,,,,,,,
1603,45,cubist,0.8003823023,7.568622812,,,,,,,,,,
3600,45,cubist,0.8004471091,7.453957159,,,,,,,,,,
1019,45,cubist,0.8004665394,7.204947512,,,,,,,,,,
3579,45,cubist,0.8005702584,7.228985712,,,,,,,,,,
1910,45,cubist,0.8005793273,7.153183538,,,,,,,,,,
3368,45,cubist,0.8005892157,7.696128279,,,,,,,,,,
1025,45,cubist,0.8006405203,7.597558748,,,,,,,,,,
2296,45,cubist,0.8006530577,7.619181112,,,,,,,,,,
3905,45,cubist,0.8006591919,7.085084902,,,,,,,,,,
2732,45,cubist,0.8006711323,7.189196215,,,,,,,,,,
2657,45,cubist,0.8007196259,7.106361815,,,,,,,,,,
2490,45,cubist,0.8007865188,6.845702056,,,,,,,,,,
3692,45,cubist,0.8008665512,7.387727122,,,,,,,,,,
1586,45,cubist,0.8008842244,7.105832891,,,,,,,,,,
3728,45,cubist,0.8009101613,7.564298988,,,,,,,,,,
2453,45,cubist,0.8009512703,7.190253075,,,,,,,,,,
404,45,cubist,0.8010025655,7.210189407,,,,,,,,,,
1857,45,cubist,0.8011738789,7.395113573,,,,,,,,,,
2129,45,cubist,0.8011940533,7.000560642,,,,,,,,,,
2113,45,cubist,0.8011948288,7.340479939,,,,,,,,,,
1806,45,cubist,0.8011980253,7.615514234,,,,,,,,,,
771,45,cubist,0.8012129576,7.157020332,,,,,,,,,,
3643,45,cubist,0.8012720318,7.594228095,,,,,,,,,,
439,45,cubist,0.8013514538,7.412997861,,,,,,,,,,
3817,45,cubist,0.8014434808,7.20495575,,,,,,,,,,
633,45,cubist,0.8015323401,6.982661525,,,,,,,,,,
1153,45,cubist,0.8015374604,7.230563732,,,,,,,,,,
1408,45,cubist,0.8015382055,7.014204587,,,,,,,,,,
1853,45,cubist,0.8015862447,7.151215594,,,,,,,,,,
795,45,cubist,0.8016185103,7.243015533,,,,,,,,,,
3204,45,cubist,0.801624418,7.087059515,,,,,,,,,,
3116,45,cubist,0.8016299256,6.483838741,,,,,,,,,,
908,45,cubist,0.8016778046,8.015045673,,,,,,,,,,
429,45,cubist,0.8016870649,7.30643595,,,,,,,,,,
535,45,cubist,0.8016871105,6.865032494,,,,,,,,,,
3411,45,cubist,0.8017432109,7.484014082,,,,,,,,,,
2012,45,cubist,0.8017824588,7.328167293,,,,,,,,,,
2607,45,cubist,0.8018152023,7.332700756,,,,,,,,,,
2717,45,cubist,0.8018251484,7.553554893,,,,,,,,,,
3219,45,cubist,0.8019100644,7.283939067,,,,,,,,,,
3867,45,cubist,0.8019420744,7.041277378,,,,,,,,,,
149,45,cubist,0.801979851,7.088169287,,,,,,,,,,
1226,45,cubist,0.8019980067,7.393134521,,,,,,,,,,
2212,45,cubist,0.8020097636,7.331569658,,,,,,,,,,
1928,45,cubist,0.802016941,7.608990608,,,,,,,,,,
1023,45,cubist,0.8020836424,7.366590811,,,,,,,,,,
1241,45,cubist,0.8021134064,7.295679032,,,,,,,,,,
3936,45,cubist,0.8021792413,7.322247505,,,,,,,,,,
555,45,cubist,0.8022587822,7.407564813,,,,,,,,,,
150,45,cubist,0.802282423,7.481676923,,,,,,,,,,
1301,45,cubist,0.8022924406,7.502008174,,,,,,,,,,
2443,45,cubist,0.8023053618,7.302380535,,,,,,,,,,
216,45,cubist,0.8023497596,7.027182051,,,,,,,,,,
2518,45,cubist,0.8023816517,7.2426606,,,,,,,,,,
841,45,cubist,0.8023907708,7.064874825,,,,,,,,,,
400,45,cubist,0.8024701043,7.168990284,,,,,,,,,,
3211,45,cubist,0.8025048231,7.661509412,,,,,,,,,,
1477,45,cubist,0.8025122667,7.580434366,,,,,,,,,,
3498,45,cubist,0.8025246938,7.273076768,,,,,,,,,,
3007,45,cubist,0.8025711384,7.542683486,,,,,,,,,,
3117,45,cubist,0.8025727775,7.569728675,,,,,,,,,,
2412,45,cubist,0.8026561504,7.373586851,,,,,,,,,,
3190,45,cubist,0.8026735273,7.188983288,,,,,,,,,,
401,45,cubist,0.8026824475,6.964179408,,,,,,,,,,
2122,45,cubist,0.8026996763,7.146830856,,,,,,,,,,
3006,45,cubist,0.8027672066,7.44820678,,,,,,,,,,
602,45,cubist,0.8027722476,7.25333226,,,,,,,,,,
3273,45,cubist,0.8028039398,7.145130252,,,,,,,,,,
1389,45,cubist,0.8028093179,7.427774179,,,,,,,,,,
2793,45,cubist,0.8028117749,7.388089917,,,,,,,,,,
1624,45,cubist,0.8029455842,7.108089129,,,,,,,,,,
2313,45,cubist,0.8029659522,7.412663866,,,,,,,,,,
1931,45,cubist,0.8029784897,7.317383442,,,,,,,,,,
3604,45,cubist,0.8030181802,7.776581764,,,,,,,,,,
825,45,cubist,0.8030283701,7.124824849,,,,,,,,,,
1323,45,cubist,0.8031195726,7.233402644,,,,,,,,,,
1037,45,cubist,0.803119984,7.175155288,,,,,,,,,,
3026,45,cubist,0.8031339068,7.577838005,,,,,,,,,,
3101,45,cubist,0.8031726527,7.383751098,,,,,,,,,,
1520,45,cubist,0.803274825,7.273551393,,,,,,,,,,
1552,45,cubist,0.8033803684,7.469685399,,,,,,,,,,
