Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarth,0.7969734041,7.542486726,9.654832623,1515,1,full_before_split,split_separate
bagEarth,0.7969535567,7.841226855,9.476892467,1649,1,full_before_split,split_separate
bagEarth,0.7969445884,7.432849651,9.51639899,401,1,full_before_split,split_separate
bagEarth,0.7969422331,7.301711439,9.356539854,3201,1,full_before_split,split_separate
bagEarth,0.7969330119,7.6100549,9.746650413,1251,1,full_before_split,split_separate
bagEarth,0.7968107736,7.423540457,9.416774656,2005,1,full_before_split,split_separate
bagEarth,0.796808525,7.454817842,9.542652079,3952,1,full_before_split,split_separate
bagEarth,0.7967342281,7.646089955,9.332431729,2018,1,full_before_split,split_separate
bagEarth,0.7967337556,7.395056775,9.484934308,2031,1,full_before_split,split_separate
bagEarth,0.7967091701,7.402796914,9.260005988,3925,1,full_before_split,split_separate
bagEarth,0.7967030548,7.620355283,9.527297177,2787,1,full_before_split,split_separate
bagEarth,0.7966701011,7.582736207,9.316809542,36,1,full_before_split,split_separate
bagEarth,0.7966116668,7.513969151,9.346567952,3719,1,full_before_split,split_separate
bagEarth,0.7966070744,7.565792226,9.309850484,2339,1,full_before_split,split_separate
bagEarth,0.7965001616,7.677938402,9.472007732,3340,1,full_before_split,split_separate
bagEarth,0.7964576979,7.597191439,9.776552266,1672,1,full_before_split,split_separate
bagEarth,0.7964095339,7.535863289,9.673183166,766,1,full_before_split,split_separate
bagEarth,0.7963803554,7.364885067,9.486206275,714,1,full_before_split,split_separate
bagEarth,0.7963745433,7.472603975,9.454843474,1640,1,full_before_split,split_separate
bagEarth,0.7962935127,7.298999373,9.343496585,485,1,full_before_split,split_separate
bagEarth,0.7962849951,7.594654121,9.453034765,304,1,full_before_split,split_separate
bagEarth,0.796276398,7.623510305,9.495019432,1081,1,full_before_split,split_separate
bagEarth,0.7962374369,7.966529217,9.629655267,282,1,full_before_split,split_separate
bagEarth,0.7961025321,7.788612823,9.559321408,1776,1,full_before_split,split_separate
bagEarth,0.7960494519,7.205970966,9.270688905,1271,1,full_before_split,split_separate
bagEarth,0.7960024265,7.433965361,9.492582312,380,1,full_before_split,split_separate
bagEarth,0.7959935606,7.390813243,9.477365335,1173,1,full_before_split,split_separate
bagEarth,0.7958707133,7.235233767,9.27017034,2939,1,full_before_split,split_separate
bagEarth,0.7958196374,8.056952904,10.04793327,1132,1,full_before_split,split_separate
bagEarth,0.7957653157,7.523396097,9.664143395,1323,1,full_before_split,split_separate
bagEarth,0.7957316409,7.547565004,9.4452843,2419,1,full_before_split,split_separate
bagEarth,0.7957039485,6.819304291,9.798604201,181,1,full_before_split,split_separate
bagEarth,0.795699929,7.709550564,9.72422236,1590,1,full_before_split,split_separate
bagEarth,0.7956872889,7.617193183,9.579688126,2881,1,full_before_split,split_separate
bagEarth,0.7956621373,7.620984055,9.695414166,2000,1,full_before_split,split_separate
bagEarth,0.7956464554,7.325621583,9.528965887,3946,1,full_before_split,split_separate
bagEarth,0.7956386841,7.769220654,9.644782811,3668,1,full_before_split,split_separate
bagEarth,0.795636706,7.441799799,9.710294432,424,1,full_before_split,split_separate
bagEarth,0.7955268864,6.878359678,10.02130732,3646,1,full_before_split,split_separate
bagEarth,0.7954725833,7.777968054,9.732426174,2464,1,full_before_split,split_separate
bagEarth,0.7954708775,7.765199368,9.68809771,3356,1,full_before_split,split_separate
bagEarth,0.7954417415,7.717925701,9.60837941,102,1,full_before_split,split_separate
bagEarth,0.7953569974,7.456745443,9.515172401,2370,1,full_before_split,split_separate
bagEarth,0.7953486625,7.721916162,9.58840541,15,1,full_before_split,split_separate
bagEarth,0.7952576636,7.981968238,9.721812414,2011,1,full_before_split,split_separate
bagEarth,0.7952219344,7.374244268,9.454392365,1663,1,full_before_split,split_separate
bagEarth,0.7951863584,7.428471033,9.264401392,2258,1,full_before_split,split_separate
bagEarth,0.7951653562,6.917932314,9.791300476,900,1,full_before_split,split_separate
bagEarth,0.7951034695,7.668186745,9.521409386,572,1,full_before_split,split_separate
bagEarth,0.7950980782,7.792490431,9.88632176,246,1,full_before_split,split_separate
bagEarth,0.7950747764,7.503360402,9.705089529,1314,1,full_before_split,split_separate
bagEarth,0.7950180887,7.691556605,9.506183107,3147,1,full_before_split,split_separate
bagEarth,0.7950002247,8.544662386,10.21746873,3571,1,full_before_split,split_separate
bagEarth,0.7949663759,7.540452655,9.719855866,177,1,full_before_split,split_separate
bagEarth,0.7949346597,7.411430892,9.15192889,1945,1,full_before_split,split_separate
bagEarth,0.7949275626,7.698780401,9.668560051,2079,1,full_before_split,split_separate
bagEarth,0.7949206298,7.489121941,9.576533552,940,1,full_before_split,split_separate
bagEarth,0.7948825473,7.953637686,9.883344606,3050,1,full_before_split,split_separate
bagEarth,0.7948363486,7.740865336,9.636995475,3710,1,full_before_split,split_separate
bagEarth,0.7947727705,7.710694533,9.543070853,2059,1,full_before_split,split_separate
bagEarth,0.7947506138,7.431645318,9.212555959,2320,1,full_before_split,split_separate
bagEarth,0.794708013,7.988757863,9.892736975,2689,1,full_before_split,split_separate
bagEarth,0.7945956818,7.530539128,9.409594379,344,1,full_before_split,split_separate
bagEarth,0.7945841115,7.747957986,9.744058625,3124,1,full_before_split,split_separate
bagEarth,0.7945772334,7.220740736,9.416054379,3793,1,full_before_split,split_separate
bagEarth,0.7945132565,7.262011508,9.209822808,3525,1,full_before_split,split_separate
bagEarth,0.7944787044,7.924386836,9.668471957,2183,1,full_before_split,split_separate
bagEarth,0.794464299,7.786863007,9.6256703,2807,1,full_before_split,split_separate
bagEarth,0.7944596207,7.644326159,9.613952243,651,1,full_before_split,split_separate
bagEarth,0.7944084854,7.52122044,9.451135027,3603,1,full_before_split,split_separate
bagEarth,0.7943870313,7.623410766,9.625678539,1492,1,full_before_split,split_separate
bagEarth,0.7943826757,8.074462121,9.666974312,2977,1,full_before_split,split_separate
bagEarth,0.7943690236,7.69525267,9.697052474,3727,1,full_before_split,split_separate
bagEarth,0.7941795296,7.451435859,9.344317699,12,1,full_before_split,split_separate
bagEarth,0.7941579288,7.113028702,9.248034853,1479,1,full_before_split,split_separate
bagEarth,0.794138725,7.778113659,9.666556368,2647,1,full_before_split,split_separate
bagEarth,0.7940952775,7.522698217,9.388429209,3886,1,full_before_split,split_separate
bagEarth,0.7940567328,7.871177174,9.609541147,2352,1,full_before_split,split_separate
bagEarth,0.7940430632,7.593607993,9.633850805,1808,1,full_before_split,split_separate
bagEarth,0.7940343966,6.936696712,9.543364743,662,1,full_before_split,split_separate
bagEarth,0.7939901857,7.806135484,9.564092079,2150,1,full_before_split,split_separate
bagEarth,0.7939652103,7.678672343,9.629883435,1425,1,full_before_split,split_separate
bagEarth,0.7939461907,7.486023794,9.490529598,1782,1,full_before_split,split_separate
bagEarth,0.7939133526,7.931082454,9.936079654,2988,1,full_before_split,split_separate
bagEarth,0.7938904744,7.612566471,9.335397223,2994,1,full_before_split,split_separate
bagEarth,0.7938785885,7.647255968,9.515028313,241,1,full_before_split,split_separate
bagEarth,0.7938685139,7.905144223,9.80110394,3673,1,full_before_split,split_separate
bagEarth,0.7938249144,7.797048473,9.651077581,821,1,full_before_split,split_separate
bagEarth,0.793822942,7.440422862,9.382863992,2073,1,full_before_split,split_separate
bagEarth,0.7936899698,7.554225789,9.673677714,3474,1,full_before_split,split_separate
bagEarth,0.7936387719,7.762133611,9.700396487,2402,1,full_before_split,split_separate
bagEarth,0.7936082371,7.928611957,9.821351226,2748,1,full_before_split,split_separate
bagEarth,0.7935422604,7.415340331,9.534173394,3836,1,full_before_split,split_separate
bagEarth,0.793531797,7.746129221,9.643202324,1407,1,full_before_split,split_separate
bagEarth,0.7935213557,7.055326255,9.909776203,287,1,full_before_split,split_separate
bagEarth,0.7935208936,7.858090713,9.697833757,2771,1,full_before_split,split_separate
bagEarth,0.7934968775,7.756165138,9.631895916,3795,1,full_before_split,split_separate
bagEarth,0.793465732,7.24115034,9.313276716,14,1,full_before_split,split_separate
bagEarth,0.7933778092,7.866442944,9.723241535,227,1,full_before_split,split_separate
bagEarth,0.7933322178,7.42263045,9.610081084,632,1,full_before_split,split_separate
bagEarth,0.7933134408,7.888688224,9.593983842,914,1,full_before_split,split_separate
bagEarth,0.7933052733,7.513518924,9.74179166,1876,1,full_before_split,split_separate
bagEarth,0.7932969987,7.547578316,9.498536884,519,1,full_before_split,split_separate
bagEarth,0.7932824166,7.578830124,9.495980752,3982,1,full_before_split,split_separate
bagEarth,0.7932744082,7.560826617,9.283867715,653,1,full_before_split,split_separate
bagEarth,0.7932576101,7.926451267,9.893157548,2086,1,full_before_split,split_separate
bagEarth,0.7932272575,7.583812203,9.782115125,1523,1,full_before_split,split_separate
bagEarth,0.793199203,7.56720553,9.30595986,1997,1,full_before_split,split_separate
bagEarth,0.7931575697,7.810987195,9.792121047,461,1,full_before_split,split_separate
bagEarth,0.7931452737,7.814157646,9.786210241,2623,1,full_before_split,split_separate
bagEarth,0.7930646224,6.99189792,9.809241022,1608,1,full_before_split,split_separate
bagEarth,0.793005579,7.596784534,9.399971443,3840,1,full_before_split,split_separate
bagEarth,0.7930052716,8.143443653,9.999659973,3146,1,full_before_split,split_separate
bagEarth,0.792969999,6.793812466,9.848172968,2579,1,full_before_split,split_separate
bagEarth,0.7929454164,7.960696261,9.978269683,2102,1,full_before_split,split_separate
bagEarth,0.7928396523,7.878191383,9.63910309,2298,1,full_before_split,split_separate
bagEarth,0.792819076,7.425742458,9.499226535,2362,1,full_before_split,split_separate
bagEarth,0.7928098135,7.758123848,9.685719561,1417,1,full_before_split,split_separate
bagEarth,0.7927960097,7.340748546,9.488771339,2090,1,full_before_split,split_separate
bagEarth,0.7927612472,8.242617384,10.14195643,2706,1,full_before_split,split_separate
bagEarth,0.7927596828,7.432482372,9.840958283,1006,1,full_before_split,split_separate
bagEarth,0.7927325641,7.118615986,9.45261973,1857,1,full_before_split,split_separate
bagEarth,0.7927178955,7.564069968,9.51660577,740,1,full_before_split,split_separate
bagEarth,0.7927154635,7.734047076,9.400959226,2707,1,full_before_split,split_separate
bagEarth,0.7926910957,7.831132121,9.84679426,1089,1,full_before_split,split_separate
bagEarth,0.79268245,7.876473346,9.692452972,3283,1,full_before_split,split_separate
bagEarth,0.7926605039,7.742667901,9.786891183,2140,1,full_before_split,split_separate
bagEarth,0.7926377841,7.504625903,9.568202395,213,1,full_before_split,split_separate
bagEarth,0.7926191007,7.650030385,9.626753481,2083,1,full_before_split,split_separate
bagEarth,0.7925665073,7.033133719,9.348846527,1162,1,full_before_split,split_separate
bagEarth,0.7925628389,7.765831564,9.817442969,3431,1,full_before_split,split_separate
bagEarth,0.792525946,7.875347908,9.897873616,1827,1,full_before_split,split_separate
bagEarth,0.792498432,7.37664615,9.271100431,1852,1,full_before_split,split_separate
bagEarth,0.7924934507,8.024019595,9.851815862,859,1,full_before_split,split_separate
bagEarth,0.792491015,7.149177664,9.378240564,1259,1,full_before_split,split_separate
bagEarth,0.7924137352,7.2516468,9.480045582,2479,1,full_before_split,split_separate
bagEarth,0.7924095741,7.532321352,9.486140585,1810,1,full_before_split,split_separate
bagEarth,0.7924005892,7.428518818,9.584706711,61,1,full_before_split,split_separate
bagEarth,0.7923869551,7.636921962,9.706272422,3703,1,full_before_split,split_separate
bagEarth,0.7923816976,7.276750368,9.173968855,3641,1,full_before_split,split_separate
bagEarth,0.7923718566,7.08453365,9.130469474,31,1,full_before_split,split_separate
bagEarth,0.7923498471,7.887476056,9.704817113,677,1,full_before_split,split_separate
bagEarth,0.7922916154,7.501280828,9.475804738,2996,1,full_before_split,split_separate
bagEarth,0.7922641199,7.299617557,9.855976537,410,1,full_before_split,split_separate
bagEarth,0.7922250353,7.583582768,9.675323469,902,1,full_before_split,split_separate
bagEarth,0.7921345977,7.261084815,9.464242958,3623,1,full_before_split,split_separate
bagEarth,0.7920903613,7.105000566,9.858423624,2122,1,full_before_split,split_separate
bagEarth,0.7920594358,7.908400039,9.653485101,1196,1,full_before_split,split_separate
bagEarth,0.7919470646,7.825058585,9.680438509,560,1,full_before_split,split_separate
bagEarth,0.791888234,7.769722212,9.780358024,1612,1,full_before_split,split_separate
bagEarth,0.7918714159,7.58716039,9.50973669,3177,1,full_before_split,split_separate
bagEarth,0.7918318796,7.230192588,9.373900278,3917,1,full_before_split,split_separate
bagEarth,0.7917471217,7.423996533,9.64522761,992,1,full_before_split,split_separate
bagEarth,0.7917087728,7.777696965,9.781068653,3378,1,full_before_split,split_separate
bagEarth,0.7917011494,7.594273357,9.632036005,3445,1,full_before_split,split_separate
bagEarth,0.7916957628,7.879872608,9.762128424,426,1,full_before_split,split_separate
bagEarth,0.7916814937,7.489277758,9.580465576,3018,1,full_before_split,split_separate
bagEarth,0.7916575313,7.434826675,9.361973415,3260,1,full_before_split,split_separate
bagEarth,0.7916524523,8.121553762,9.670889623,852,1,full_before_split,split_separate
bagEarth,0.7916276114,7.151112487,10.06983127,861,1,full_before_split,split_separate
bagEarth,0.7916275343,7.787418299,9.866774619,3527,1,full_before_split,split_separate
bagEarth,0.7915399582,7.492802858,9.781605559,3381,1,full_before_split,split_separate
bagEarth,0.7915326623,7.618410108,9.338766114,2283,1,full_before_split,split_separate
bagEarth,0.7915322061,7.535832812,9.632687555,1804,1,full_before_split,split_separate
bagEarth,0.7915303827,7.582552166,9.671038933,3586,1,full_before_split,split_separate
bagEarth,0.7915164688,7.843832759,9.740121371,307,1,full_before_split,split_separate
bagEarth,0.7914946201,7.16596122,9.571562165,2484,1,full_before_split,split_separate
bagEarth,0.7914910303,7.780603543,9.616353875,2734,1,full_before_split,split_separate
bagEarth,0.791471275,7.568220013,9.719358641,3810,1,full_before_split,split_separate
bagEarth,0.7914046478,7.801216075,9.514260411,2485,1,full_before_split,split_separate
bagEarth,0.7913761685,7.495160503,9.504108703,2817,1,full_before_split,split_separate
bagEarth,0.7913742429,7.36919089,9.581897928,3001,1,full_before_split,split_separate
bagEarth,0.7913347572,7.842439704,9.65724205,1380,1,full_before_split,split_separate
bagEarth,0.791300012,7.292611951,9.340125699,785,1,full_before_split,split_separate
bagEarth,0.7912981041,7.349960902,9.466227528,147,1,full_before_split,split_separate
bagEarth,0.7912811194,7.671083075,9.50683255,970,1,full_before_split,split_separate
bagEarth,0.7912674682,7.371385088,10.10199219,2685,1,full_before_split,split_separate
bagEarth,0.7912525872,7.653128448,9.400512139,2808,1,full_before_split,split_separate
bagEarth,0.7912470669,7.572829777,9.614487769,1280,1,full_before_split,split_separate
