Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
988,1,svmLinear3,0.7925483532,7.340316936,,,,,,,,,,
172,1,svmLinear3,0.7925506434,7.740888051,,,,,,,,,,
1636,1,svmLinear3,0.7925590882,7.562642249,,,,,,,,,,
2848,1,svmLinear3,0.7926053947,7.526130993,,,,,,,,,,
1279,1,svmLinear3,0.7926128992,7.88273783,,,,,,,,,,
3322,1,svmLinear3,0.7926256658,7.420927629,,,,,,,,,,
3250,1,svmLinear3,0.7926257103,7.831592784,,,,,,,,,,
156,1,svmLinear3,0.7926477009,7.753788445,,,,,,,,,,
36,1,svmLinear3,0.7926481811,7.221167867,,,,,,,,,,
892,1,svmLinear3,0.7926521744,7.440979836,,,,,,,,,,
3742,1,svmLinear3,0.7926567729,7.76163462,,,,,,,,,,
3779,1,svmLinear3,0.7926580664,7.051997075,,,,,,,,,,
3727,1,svmLinear3,0.7926624152,7.433115977,,,,,,,,,,
2796,1,svmLinear3,0.7926853482,7.423667248,,,,,,,,,,
2771,1,svmLinear3,0.7927202275,7.811435067,,,,,,,,,,
1070,1,svmLinear3,0.7927554286,7.717151852,,,,,,,,,,
3636,1,svmLinear3,0.7928198162,7.473794087,,,,,,,,,,
1911,1,svmLinear3,0.7928323572,7.514299636,,,,,,,,,,
2544,1,svmLinear3,0.7928381604,7.363047489,,,,,,,,,,
3283,1,svmLinear3,0.7928489786,7.674148558,,,,,,,,,,
1477,1,svmLinear3,0.7928644122,7.432261073,,,,,,,,,,
2696,1,svmLinear3,0.7928863888,7.403778936,,,,,,,,,,
3032,1,svmLinear3,0.7928951962,7.409189249,,,,,,,,,,
2392,1,svmLinear3,0.7928953732,7.950635742,,,,,,,,,,
304,1,svmLinear3,0.7929386355,6.997010498,,,,,,,,,,
2758,1,svmLinear3,0.7929855479,7.444689497,,,,,,,,,,
1489,1,svmLinear3,0.7930235821,7.351435564,,,,,,,,,,
3023,1,svmLinear3,0.7930530628,7.445547112,,,,,,,,,,
1898,1,svmLinear3,0.7930807281,7.832421466,,,,,,,,,,
1825,1,svmLinear3,0.7931105866,7.380257013,,,,,,,,,,
1713,1,svmLinear3,0.7931383418,7.736839598,,,,,,,,,,
3863,1,svmLinear3,0.7931965207,7.824972118,,,,,,,,,,
2386,1,svmLinear3,0.7932482558,7.384346702,,,,,,,,,,
3269,1,svmLinear3,0.7932531607,7.513187009,,,,,,,,,,
2545,1,svmLinear3,0.7932611142,7.259700183,,,,,,,,,,
102,1,svmLinear3,0.7932670727,7.804051705,,,,,,,,,,
1912,1,svmLinear3,0.7932677023,7.8978593,,,,,,,,,,
3016,1,svmLinear3,0.7932735771,7.794960305,,,,,,,,,,
2762,1,svmLinear3,0.793274718,7.946454312,,,,,,,,,,
2505,1,svmLinear3,0.793295423,7.687000086,,,,,,,,,,
3252,1,svmLinear3,0.7933346999,7.493808736,,,,,,,,,,
3351,1,svmLinear3,0.7933355975,7.693175864,,,,,,,,,,
1696,1,svmLinear3,0.7934179077,7.660791171,,,,,,,,,,
3769,1,svmLinear3,0.7934262694,7.791856417,,,,,,,,,,
726,1,svmLinear3,0.7934344775,8.203158002,,,,,,,,,,
3582,1,svmLinear3,0.793454571,6.977510614,,,,,,,,,,
3592,1,svmLinear3,0.7934554344,7.443834078,,,,,,,,,,
927,1,svmLinear3,0.7934652949,7.775754198,,,,,,,,,,
337,1,svmLinear3,0.7934810882,7.371572568,,,,,,,,,,
52,1,svmLinear3,0.7935310784,7.422763398,,,,,,,,,,
1820,1,svmLinear3,0.7936000497,7.791326845,,,,,,,,,,
1897,1,svmLinear3,0.7936178851,7.491155733,,,,,,,,,,
2931,1,svmLinear3,0.7936221193,7.5341894,,,,,,,,,,
1318,1,svmLinear3,0.7936385816,8.033453223,,,,,,,,,,
3963,1,svmLinear3,0.7936433027,7.426538537,,,,,,,,,,
2261,1,svmLinear3,0.7936950164,7.35689821,,,,,,,,,,
723,1,svmLinear3,0.79372909,7.599856797,,,,,,,,,,
264,1,svmLinear3,0.7937315819,7.861952332,,,,,,,,,,
2449,1,svmLinear3,0.7937324364,7.450014619,,,,,,,,,,
3593,1,svmLinear3,0.7937706672,7.478563665,,,,,,,,,,
3417,1,svmLinear3,0.793802791,7.628938794,,,,,,,,,,
2155,1,svmLinear3,0.7938110233,7.850282778,,,,,,,,,,
107,1,svmLinear3,0.7938182265,7.512686972,,,,,,,,,,
3400,1,svmLinear3,0.793869316,7.17259508,,,,,,,,,,
986,1,svmLinear3,0.7938776585,7.808259582,,,,,,,,,,
1471,1,svmLinear3,0.7939636761,7.89481868,,,,,,,,,,
753,1,svmLinear3,0.7939654421,7.817023483,,,,,,,,,,
2671,1,svmLinear3,0.7939718894,7.711465979,,,,,,,,,,
2516,1,svmLinear3,0.793990449,7.457794523,,,,,,,,,,
3381,1,svmLinear3,0.7939976803,7.493064989,,,,,,,,,,
1841,1,svmLinear3,0.7940425703,7.677896337,,,,,,,,,,
3670,1,svmLinear3,0.7940477203,7.234260312,,,,,,,,,,
2725,1,svmLinear3,0.7940577617,8.063278811,,,,,,,,,,
160,1,svmLinear3,0.7941274625,7.274559594,,,,,,,,,,
3331,1,svmLinear3,0.7941357589,7.785303719,,,,,,,,,,
1097,1,svmLinear3,0.7941698858,7.735919901,,,,,,,,,,
2013,1,svmLinear3,0.7941746214,6.896971908,,,,,,,,,,
1830,1,svmLinear3,0.794187587,7.686820231,,,,,,,,,,
438,1,svmLinear3,0.794210763,7.60938713,,,,,,,,,,
1816,1,svmLinear3,0.7943334591,7.381691455,,,,,,,,,,
108,1,svmLinear3,0.7943439699,7.430016199,,,,,,,,,,
2633,1,svmLinear3,0.7943796745,7.750464896,,,,,,,,,,
354,1,svmLinear3,0.7944367943,7.5913107,,,,,,,,,,
1694,1,svmLinear3,0.7944419449,7.494919362,,,,,,,,,,
1674,1,svmLinear3,0.7945078426,7.862980283,,,,,,,,,,
2535,1,svmLinear3,0.79454826,7.487814673,,,,,,,,,,
3602,1,svmLinear3,0.7945681957,7.709038717,,,,,,,,,,
2672,1,svmLinear3,0.794585775,7.455314447,,,,,,,,,,
2222,1,svmLinear3,0.794621405,7.960013584,,,,,,,,,,
208,1,svmLinear3,0.7946255642,7.348221276,,,,,,,,,,
555,1,svmLinear3,0.7946522952,7.817808532,,,,,,,,,,
1938,1,svmLinear3,0.7946614502,7.564660227,,,,,,,,,,
2094,1,svmLinear3,0.7946744987,7.288744677,,,,,,,,,,
395,1,svmLinear3,0.794685095,7.578928251,,,,,,,,,,
1818,1,svmLinear3,0.7946895935,7.669579397,,,,,,,,,,
3427,1,svmLinear3,0.7946981388,7.700217526,,,,,,,,,,
3376,1,svmLinear3,0.7947045926,7.238799111,,,,,,,,,,
137,1,svmLinear3,0.7947565465,7.608252991,,,,,,,,,,
3187,1,svmLinear3,0.794799881,7.743233541,,,,,,,,,,
2006,1,svmLinear3,0.7948166678,7.164373431,,,,,,,,,,
1852,1,svmLinear3,0.7948274873,7.4708762,,,,,,,,,,
3065,1,svmLinear3,0.7948595782,7.389762694,,,,,,,,,,
28,1,svmLinear3,0.7948661537,7.493540295,,,,,,,,,,
1145,1,svmLinear3,0.7948675006,7.218317575,,,,,,,,,,
362,1,svmLinear3,0.79488367,7.509187964,,,,,,,,,,
276,1,svmLinear3,0.794929999,7.460351159,,,,,,,,,,
150,1,svmLinear3,0.7949345556,7.654371746,,,,,,,,,,
2594,1,svmLinear3,0.7949613219,7.419881315,,,,,,,,,,
3072,1,svmLinear3,0.7950788285,7.344238044,,,,,,,,,,
1188,1,svmLinear3,0.7950828979,7.436096831,,,,,,,,,,
580,1,svmLinear3,0.795084621,7.38174625,,,,,,,,,,
1968,1,svmLinear3,0.7950937074,7.588120852,,,,,,,,,,
1495,1,svmLinear3,0.7951276249,7.634834307,,,,,,,,,,
2379,1,svmLinear3,0.7951517177,7.609434876,,,,,,,,,,
1939,1,svmLinear3,0.7951586454,7.592058086,,,,,,,,,,
2430,1,svmLinear3,0.7951800828,7.495187704,,,,,,,,,,
2948,1,svmLinear3,0.7951866874,7.632307971,,,,,,,,,,
1761,1,svmLinear3,0.7952000816,7.763297157,,,,,,,,,,
2169,1,svmLinear3,0.795203228,7.480540025,,,,,,,,,,
862,1,svmLinear3,0.7952059061,7.772006741,,,,,,,,,,
479,1,svmLinear3,0.7952167081,7.655335969,,,,,,,,,,
3979,1,svmLinear3,0.795259945,7.397640155,,,,,,,,,,
3347,1,svmLinear3,0.7952702085,7.958478975,,,,,,,,,,
1042,1,svmLinear3,0.7952744997,7.568903657,,,,,,,,,,
2332,1,svmLinear3,0.7952967196,7.27097133,,,,,,,,,,
2021,1,svmLinear3,0.7953138306,7.365034235,,,,,,,,,,
3544,1,svmLinear3,0.7953570404,7.568090179,,,,,,,,,,
3474,1,svmLinear3,0.795404181,7.496988323,,,,,,,,,,
3521,1,svmLinear3,0.7954060356,7.535648879,,,,,,,,,,
3773,1,svmLinear3,0.7954988824,7.270216552,,,,,,,,,,
3188,1,svmLinear3,0.795536236,7.550433743,,,,,,,,,,
3028,1,svmLinear3,0.7955545489,7.650815318,,,,,,,,,,
363,1,svmLinear3,0.795590031,7.398479758,,,,,,,,,,
882,1,svmLinear3,0.7955958133,7.54790709,,,,,,,,,,
809,1,svmLinear3,0.7956170073,7.408632104,,,,,,,,,,
447,1,svmLinear3,0.7956376785,7.504853205,,,,,,,,,,
1442,1,svmLinear3,0.7956735213,7.139386612,,,,,,,,,,
359,1,svmLinear3,0.7957176288,7.535244331,,,,,,,,,,
223,1,svmLinear3,0.7958114776,7.759375505,,,,,,,,,,
3052,1,svmLinear3,0.79583708,7.535147398,,,,,,,,,,
245,1,svmLinear3,0.7958687057,7.540773823,,,,,,,,,,
2929,1,svmLinear3,0.795894513,7.60367314,,,,,,,,,,
1710,1,svmLinear3,0.7959205617,7.514147953,,,,,,,,,,
236,1,svmLinear3,0.795927254,7.460199711,,,,,,,,,,
2620,1,svmLinear3,0.7959486846,7.636509955,,,,,,,,,,
3469,1,svmLinear3,0.795960447,7.329906116,,,,,,,,,,
619,1,svmLinear3,0.7959606679,7.473748039,,,,,,,,,,
1151,1,svmLinear3,0.7959733538,7.794129361,,,,,,,,,,
388,1,svmLinear3,0.7959898218,7.743601604,,,,,,,,,,
2718,1,svmLinear3,0.7959938071,7.463698571,,,,,,,,,,
192,1,svmLinear3,0.796019167,7.813896693,,,,,,,,,,
3834,1,svmLinear3,0.7960440159,7.54859704,,,,,,,,,,
1628,1,svmLinear3,0.7960496037,7.276194505,,,,,,,,,,
1629,1,svmLinear3,0.7960541856,7.74210538,,,,,,,,,,
3837,1,svmLinear3,0.79608604,8.074442254,,,,,,,,,,
794,1,svmLinear3,0.7960980686,7.811864427,,,,,,,,,,
2912,1,svmLinear3,0.7961153599,7.420293674,,,,,,,,,,
2855,1,svmLinear3,0.7961567801,7.205492877,,,,,,,,,,
1611,1,svmLinear3,0.7962319305,7.398647142,,,,,,,,,,
1398,1,svmLinear3,0.7962537702,7.594516065,,,,,,,,,,
1754,1,svmLinear3,0.7963694078,7.043658478,,,,,,,,,,
1935,1,svmLinear3,0.7963813088,7.424674528,,,,,,,,,,
2827,1,svmLinear3,0.7963874453,7.647563036,,,,,,,,,,
1264,1,svmLinear3,0.7964177871,7.400637005,,,,,,,,,,
55,1,svmLinear3,0.7964339757,7.167963613,,,,,,,,,,
890,1,svmLinear3,0.7964484365,7.412623384,,,,,,,,,,
2637,1,svmLinear3,0.7964617787,7.490979944,,,,,,,,,,
2963,1,svmLinear3,0.7964839541,7.65569426,,,,,,,,,,
611,1,svmLinear3,0.7965078713,7.812953133,,,,,,,,,,
3853,1,svmLinear3,0.7965136183,7.433887176,,,,,,,,,,
3242,1,svmLinear3,0.796520516,7.533304017,,,,,,,,,,
3099,1,svmLinear3,0.7965238681,7.39894508,,,,,,,,,,
2717,1,svmLinear3,0.7965651751,7.704391572,,,,,,,,,,
3918,1,svmLinear3,0.7966009764,8.111011231,,,,,,,,,,
3297,1,svmLinear3,0.7966602902,7.680003353,,,,,,,,,,
2958,1,svmLinear3,0.7966680195,7.786124153,,,,,,,,,,
3628,1,svmLinear3,0.7968215784,7.429116444,,,,,,,,,,
3775,1,svmLinear3,0.7968567186,7.630710189,,,,,,,,,,
3999,1,svmLinear3,0.7968616607,6.974383971,,,,,,,,,,
733,1,svmLinear3,0.7969146972,7.784861903,,,,,,,,,,
3631,1,svmLinear3,0.7969752004,7.973622906,,,,,,,,,,
7,1,svmLinear3,0.7970093723,7.088255155,,,,,,,,,,
3829,1,svmLinear3,0.797015106,7.62933343,,,,,,,,,,
3552,1,svmLinear3,0.7970403582,7.435250999,,,,,,,,,,
1809,1,svmLinear3,0.7971057178,7.669679491,,,,,,,,,,
158,1,svmLinear3,0.7971089687,7.638284796,,,,,,,,,,
1373,1,svmLinear3,0.7971330149,7.521021394,,,,,,,,,,
3373,1,svmLinear3,0.797135491,7.650709733,,,,,,,,,,
821,1,svmLinear3,0.7971436217,7.004677368,,,,,,,,,,
1380,1,svmLinear3,0.7971549849,7.726167717,,,,,,,,,,
1811,1,svmLinear3,0.7971686543,7.082035433,,,,,,,,,,
3518,1,svmLinear3,0.7972251131,7.588702039,,,,,,,,,,
645,1,svmLinear3,0.7972670828,7.661971529,,,,,,,,,,
3672,1,svmLinear3,0.7972847539,7.583373172,,,,,,,,,,
1620,1,svmLinear3,0.7973068409,7.492766732,,,,,,,,,,
1126,1,svmLinear3,0.7973113989,7.445649934,,,,,,,,,,
944,1,svmLinear3,0.7973448024,7.658529025,,,,,,,,,,
1838,1,svmLinear3,0.7973480381,7.477042242,,,,,,,,,,
2754,1,svmLinear3,0.7973567799,7.055683703,,,,,,,,,,
2761,1,svmLinear3,0.797365813,7.574148567,,,,,,,,,,
3239,1,svmLinear3,0.7974223582,7.860632317,,,,,,,,,,
2532,1,svmLinear3,0.7974322969,7.417510159,,,,,,,,,,
1017,1,svmLinear3,0.7974602778,7.566634237,,,,,,,,,,
2607,1,svmLinear3,0.7974755735,7.377572287,,,,,,,,,,
931,1,svmLinear3,0.7974812902,7.031124501,,,,,,,,,,
60,1,svmLinear3,0.797499506,7.327534818,,,,,,,,,,
1638,1,svmLinear3,0.7975128294,8.001757191,,,,,,,,,,
3559,1,svmLinear3,0.7975281675,7.301179528,,,,,,,,,,
3259,1,svmLinear3,0.7975370989,7.446159512,,,,,,,,,,
1030,1,svmLinear3,0.7975658743,7.379647883,,,,,,,,,,
1422,1,svmLinear3,0.7975923566,7.182569493,,,,,,,,,,
2977,1,svmLinear3,0.7975924272,7.549453414,,,,,,,,,,
2219,1,svmLinear3,0.7976026951,7.289897867,,,,,,,,,,
2437,1,svmLinear3,0.7976366522,7.37425804,,,,,,,,,,
263,1,svmLinear3,0.7976588965,7.218117022,,,,,,,,,,
3895,1,svmLinear3,0.7976959807,7.44312766,,,,,,,,,,
2396,1,svmLinear3,0.7976963929,7.52236579,,,,,,,,,,
1022,1,svmLinear3,0.7977361539,7.902212355,,,,,,,,,,
260,1,svmLinear3,0.7977762892,7.699113292,,,,,,,,,,
2820,1,svmLinear3,0.7978479499,7.379326203,,,,,,,,,,
3354,1,svmLinear3,0.7978635638,7.177143515,,,,,,,,,,
702,1,svmLinear3,0.7978830105,7.701541197,,,,,,,,,,
2877,1,svmLinear3,0.7979762085,7.803910446,,,,,,,,,,
1805,1,svmLinear3,0.797981516,7.248377596,,,,,,,,,,
3490,1,svmLinear3,0.7980242807,7.596745596,,,,,,,,,,
1061,1,svmLinear3,0.7980425661,7.410229472,,,,,,,,,,
278,1,svmLinear3,0.7980603917,7.390232921,,,,,,,,,,
2212,1,svmLinear3,0.7980742054,8.018121262,,,,,,,,,,
649,1,svmLinear3,0.7981022559,7.482614466,,,,,,,,,,
139,1,svmLinear3,0.7981138395,7.839182932,,,,,,,,,,
1179,1,svmLinear3,0.7981214977,7.715983674,,,,,,,,,,
3748,1,svmLinear3,0.798126641,7.375071081,,,,,,,,,,
130,1,svmLinear3,0.7981308746,7.206817262,,,,,,,,,,
2899,1,svmLinear3,0.7981800324,7.008379643,,,,,,,,,,
2860,1,svmLinear3,0.7982274338,7.604784499,,,,,,,,,,
1931,1,svmLinear3,0.7982682235,7.313882704,,,,,,,,,,
3920,1,svmLinear3,0.7982689891,7.654170267,,,,,,,,,,
711,1,svmLinear3,0.7982847793,8.054469472,,,,,,,,,,
1982,1,svmLinear3,0.7983142409,7.266620542,,,,,,,,,,
2515,1,svmLinear3,0.7983900349,7.171691807,,,,,,,,,,
3703,1,svmLinear3,0.7984489159,7.493117036,,,,,,,,,,
3535,1,svmLinear3,0.7984654617,7.466334885,,,,,,,,,,
3728,1,svmLinear3,0.7984698199,7.622630263,,,,,,,,,,
3398,1,svmLinear3,0.7985334644,7.445925801,,,,,,,,,,
832,1,svmLinear3,0.7985925126,7.482403216,,,,,,,,,,
3225,1,svmLinear3,0.7985939336,7.463025983,,,,,,,,,,
2101,1,svmLinear3,0.7986833784,7.601482042,,,,,,,,,,
539,1,svmLinear3,0.7986930589,7.458576377,,,,,,,,,,
554,1,svmLinear3,0.7987103543,7.242843571,,,,,,,,,,
3247,1,svmLinear3,0.7987243283,7.842502168,,,,,,,,,,
966,1,svmLinear3,0.7987749671,7.387700244,,,,,,,,,,
1669,1,svmLinear3,0.7988475801,7.301695258,,,,,,,,,,
1882,1,svmLinear3,0.7988748492,7.930108759,,,,,,,,,,
1936,1,svmLinear3,0.7988960477,7.424139476,,,,,,,,,,
3484,1,svmLinear3,0.7989084084,7.918093001,,,,,,,,,,
3261,1,svmLinear3,0.7989090816,7.681945392,,,,,,,,,,
500,1,svmLinear3,0.7989191504,7.741781236,,,,,,,,,,
2140,1,svmLinear3,0.7989280117,7.694325367,,,,,,,,,,
3045,1,svmLinear3,0.7989295599,7.291972862,,,,,,,,,,
2298,1,svmLinear3,0.7989337331,7.47782338,,,,,,,,,,
3909,1,svmLinear3,0.7989428019,7.140586177,,,,,,,,,,
3782,1,svmLinear3,0.7989679236,7.48337643,,,,,,,,,,
406,1,svmLinear3,0.7990062375,7.696653637,,,,,,,,,,
1010,1,svmLinear3,0.7990155934,7.4914753,,,,,,,,,,
2793,1,svmLinear3,0.7990226783,7.732978034,,,,,,,,,,
2082,1,svmLinear3,0.7990518318,7.453132204,,,,,,,,,,
1511,1,svmLinear3,0.79905452,7.803338593,,,,,,,,,,
3988,1,svmLinear3,0.7990735623,7.516300013,,,,,,,,,,
1207,1,svmLinear3,0.7991084369,7.322011733,,,,,,,,,,
1343,1,svmLinear3,0.7991153119,7.257425662,,,,,,,,,,
3481,1,svmLinear3,0.799124405,7.604397522,,,,,,,,,,
2583,1,svmLinear3,0.7991334885,7.542660102,,,,,,,,,,
1681,1,svmLinear3,0.7991590324,7.232239883,,,,,,,,,,
3554,1,svmLinear3,0.7991718129,7.489307384,,,,,,,,,,
2956,1,svmLinear3,0.7992064262,7.29305684,,,,,,,,,,
2728,1,svmLinear3,0.7992318568,7.062621101,,,,,,,,,,
176,1,svmLinear3,0.7992322813,7.20668048,,,,,,,,,,
3199,1,svmLinear3,0.7992415867,7.393404527,,,,,,,,,,
1573,1,svmLinear3,0.7992920358,8.016014989,,,,,,,,,,
2980,1,svmLinear3,0.7993079664,6.969865743,,,,,,,,,,
2638,1,svmLinear3,0.7993127329,7.390703335,,,,,,,,,,
1415,1,svmLinear3,0.7993577502,7.55611683,,,,,,,,,,
2238,1,svmLinear3,0.7993646137,7.083056181,,,,,,,,,,
333,1,svmLinear3,0.7993701757,7.455286425,,,,,,,,,,
736,1,svmLinear3,0.7993871629,6.7503009,,,,,,,,,,
2435,1,svmLinear3,0.7993942726,7.569159326,,,,,,,,,,
2364,1,svmLinear3,0.7994030166,7.066785074,,,,,,,,,,
2561,1,svmLinear3,0.7994279015,7.267800898,,,,,,,,,,
414,1,svmLinear3,0.7994496697,7.3282863,,,,,,,,,,
3436,1,svmLinear3,0.7994612968,7.559052125,,,,,,,,,,
1165,1,svmLinear3,0.7994709341,7.34571968,,,,,,,,,,
1125,1,svmLinear3,0.7994839655,7.433340482,,,,,,,,,,
3719,1,svmLinear3,0.799537551,7.656273786,,,,,,,,,,
1139,1,svmLinear3,0.7995697627,7.40202524,,,,,,,,,,
1741,1,svmLinear3,0.7996159864,7.483883055,,,,,,,,,,
3383,1,svmLinear3,0.7997024556,7.639845645,,,,,,,,,,
2815,1,svmLinear3,0.7997269093,7.223484252,,,,,,,,,,
1196,1,svmLinear3,0.799752821,7.554578835,,,,,,,,,,
3645,1,svmLinear3,0.7997548523,7.24577982,,,,,,,,,,
1500,1,svmLinear3,0.7997580627,7.670771733,,,,,,,,,,
3196,1,svmLinear3,0.7997795518,7.368463221,,,,,,,,,,
3441,1,svmLinear3,0.7997847755,7.409703858,,,,,,,,,,
97,1,svmLinear3,0.7997851099,7.588113143,,,,,,,,,,
665,1,svmLinear3,0.7998223997,7.34289069,,,,,,,,,,
299,1,svmLinear3,0.7999361258,7.786418431,,,,,,,,,,
3688,1,svmLinear3,0.8000462681,7.36984851,,,,,,,,,,
1251,1,svmLinear3,0.8000490143,7.492321351,,,,,,,,,,
3686,1,svmLinear3,0.800059685,7.669674161,,,,,,,,,,
1082,1,svmLinear3,0.800067739,7.437465501,,,,,,,,,,
3116,1,svmLinear3,0.8001155646,7.133079579,,,,,,,,,,
604,1,svmLinear3,0.8001549165,7.185571505,,,,,,,,,,
296,1,svmLinear3,0.8001721402,7.497304706,,,,,,,,,,
1465,1,svmLinear3,0.8001869273,7.220507513,,,,,,,,,,
3479,1,svmLinear3,0.800210038,7.653341649,,,,,,,,,,
485,1,svmLinear3,0.8002283143,7.662518079,,,,,,,,,,
909,1,svmLinear3,0.8002632227,7.029285798,,,,,,,,,,
2221,1,svmLinear3,0.8002886599,7.392768172,,,,,,,,,,
3522,1,svmLinear3,0.8002990751,7.361154914,,,,,,,,,,
3569,1,svmLinear3,0.8003038038,7.349927081,,,,,,,,,,
2530,1,svmLinear3,0.8003156925,7.832717172,,,,,,,,,,
1744,1,svmLinear3,0.8003351111,7.461667182,,,,,,,,,,
3307,1,svmLinear3,0.8003414727,7.146168719,,,,,,,,,,
968,1,svmLinear3,0.8003607773,7.228506543,,,,,,,,,,
3517,1,svmLinear3,0.8003682841,7.254064398,,,,,,,,,,
522,1,svmLinear3,0.8003858884,7.692338558,,,,,,,,,,
3993,1,svmLinear3,0.8004000823,7.643016915,,,,,,,,,,
3991,1,svmLinear3,0.8004260774,7.693512008,,,,,,,,,,
1444,1,svmLinear3,0.8004702505,7.565547708,,,,,,,,,,
2575,1,svmLinear3,0.8005038372,7.464789241,,,,,,,,,,
2595,1,svmLinear3,0.8005541908,7.267257945,,,,,,,,,,
626,1,svmLinear3,0.800605945,7.437236502,,,,,,,,,,
2880,1,svmLinear3,0.8006126042,7.510025161,,,,,,,,,,
1023,1,svmLinear3,0.8006721214,7.90690749,,,,,,,,,,
1513,1,svmLinear3,0.8006741022,7.189500353,,,,,,,,,,
1170,1,svmLinear3,0.8006942884,7.326552961,,,,,,,,,,
2587,1,svmLinear3,0.8007115555,7.347050477,,,,,,,,,,
1280,1,svmLinear3,0.8007123668,7.736994536,,,,,,,,,,
593,1,svmLinear3,0.8007154117,7.14945349,,,,,,,,,,
3415,1,svmLinear3,0.8007317395,7.696621397,,,,,,,,,,
2775,1,svmLinear3,0.8007336322,7.275963925,,,,,,,,,,
2252,1,svmLinear3,0.8007817154,7.612007161,,,,,,,,,,
1426,1,svmLinear3,0.8007831476,7.511658889,,,,,,,,,,
633,1,svmLinear3,0.8007840285,6.830376175,,,,,,,,,,
1314,1,svmLinear3,0.800801711,7.317014985,,,,,,,,,,
369,1,svmLinear3,0.8008214256,7.308246537,,,,,,,,,,
5,1,svmLinear3,0.8008359892,7.541690356,,,,,,,,,,
117,1,svmLinear3,0.8008644764,7.487356351,,,,,,,,,,
1246,1,svmLinear3,0.8009000984,7.403410267,,,,,,,,,,
1288,1,svmLinear3,0.8009257757,7.647682733,,,,,,,,,,
1803,1,svmLinear3,0.8009593511,7.295850887,,,,,,,,,,
703,1,svmLinear3,0.8010419969,7.539111271,,,,,,,,,,
595,1,svmLinear3,0.8010486563,7.182015542,,,,,,,,,,
1561,1,svmLinear3,0.8010561875,7.455135068,,,,,,,,,,
751,1,svmLinear3,0.8010579277,7.107819366,,,,,,,,,,
1481,1,svmLinear3,0.8010588512,7.147892639,,,,,,,,,,
2646,1,svmLinear3,0.8010870298,6.945826656,,,,,,,,,,
2623,1,svmLinear3,0.8010972633,7.313112305,,,,,,,,,,
757,1,svmLinear3,0.8011069231,7.347311939,,,,,,,,,,
148,1,svmLinear3,0.8011121423,7.474583401,,,,,,,,,,
2193,1,svmLinear3,0.801147082,7.41426326,,,,,,,,,,
375,1,svmLinear3,0.8011597029,7.344925509,,,,,,,,,,
946,1,svmLinear3,0.801194799,7.37029689,,,,,,,,,,
625,1,svmLinear3,0.8011957379,7.462213033,,,,,,,,,,
92,1,svmLinear3,0.8012048098,7.740507258,,,,,,,,,,
2346,1,svmLinear3,0.8012321715,7.351375399,,,,,,,,,,
3697,1,svmLinear3,0.8012635902,7.044213759,,,,,,,,,,
2582,1,svmLinear3,0.801279787,7.33183864,,,,,,,,,,
1751,1,svmLinear3,0.8013223738,7.504370996,,,,,,,,,,
1824,1,svmLinear3,0.8013465671,7.475905001,,,,,,,,,,
1224,1,svmLinear3,0.8013467472,7.378762273,,,,,,,,,,
3320,1,svmLinear3,0.8014062711,7.642757541,,,,,,,,,,
3789,1,svmLinear3,0.8014309402,7.652666672,,,,,,,,,,
3353,1,svmLinear3,0.8014374136,7.360314186,,,,,,,,,,
2010,1,svmLinear3,0.8014764424,7.439977367,,,,,,,,,,
602,1,svmLinear3,0.8015657186,7.388798743,,,,,,,,,,
3931,1,svmLinear3,0.8015669452,7.226649945,,,,,,,,,,
3493,1,svmLinear3,0.8016438657,7.602008305,,,,,,,,,,
1276,1,svmLinear3,0.8016516111,7.218653114,,,,,,,,,,
1868,1,svmLinear3,0.8016858021,7.537131425,,,,,,,,,,
910,1,svmLinear3,0.8017149624,7.425495414,,,,,,,,,,
652,1,svmLinear3,0.8017329908,7.650926954,,,,,,,,,,
1680,1,svmLinear3,0.8017700898,7.284299599,,,,,,,,,,
3227,1,svmLinear3,0.8018278571,7.550782533,,,,,,,,,,
1922,1,svmLinear3,0.8018591374,7.142865036,,,,,,,,,,
3382,1,svmLinear3,0.8019089246,7.667408566,,,,,,,,,,
1933,1,svmLinear3,0.8019288863,7.09767406,,,,,,,,,,
3274,1,svmLinear3,0.8019321231,7.254499041,,,,,,,,,,
3442,1,svmLinear3,0.8019336248,7.392589971,,,,,,,,,,
452,1,svmLinear3,0.8019576489,7.734461009,,,,,,,,,,
2783,1,svmLinear3,0.8019794535,7.630742897,,,,,,,,,,
2374,1,svmLinear3,0.8019927455,7.093340488,,,,,,,,,,
1219,1,svmLinear3,0.8020054609,7.274115036,,,,,,,,,,
3473,1,svmLinear3,0.8020065179,7.237741213,,,,,,,,,,
3820,1,svmLinear3,0.802018962,8.001928821,,,,,,,,,,
3501,1,svmLinear3,0.8020252539,7.124553061,,,,,,,,,,
1180,1,svmLinear3,0.8020268344,7.151615251,,,,,,,,,,
865,1,svmLinear3,0.8020650092,7.373979066,,,,,,,,,,
2536,1,svmLinear3,0.8020678591,7.305001462,,,,,,,,,,
2076,1,svmLinear3,0.8020822675,7.428950243,,,,,,,,,,
332,1,svmLinear3,0.8021191658,7.241245219,,,,,,,,,,
173,1,svmLinear3,0.8021511701,7.750770329,,,,,,,,,,
1037,1,svmLinear3,0.8021696159,7.49297481,,,,,,,,,,
3443,1,svmLinear3,0.8021906201,7.732165815,,,,,,,,,,
