Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
brnn,0.8030827225,7.212872107,9.207570394,2338,1,full_before_split,split_separate
brnn,0.8030762395,6.835750477,9.104227814,951,1,full_before_split,split_separate
brnn,0.8030568785,7.608185497,9.340940981,1614,1,full_before_split,split_separate
brnn,0.803049794,7.313430946,9.47678375,2549,1,full_before_split,split_separate
brnn,0.8030264386,6.954143312,9.303562968,98,1,full_before_split,split_separate
brnn,0.8029932514,7.081805367,9.111539637,3359,1,full_before_split,split_separate
brnn,0.8029906003,6.93121402,8.939465856,495,1,full_before_split,split_separate
brnn,0.8029866449,7.260842008,9.139102646,2483,1,full_before_split,split_separate
brnn,0.802956877,7.184402985,9.293437771,1484,1,full_before_split,split_separate
brnn,0.8029441509,7.063437644,9.43775144,1758,1,full_before_split,split_separate
brnn,0.8029435294,7.40147879,9.212280999,3627,1,full_before_split,split_separate
brnn,0.8029347442,7.221735987,9.218975884,1885,1,full_before_split,split_separate
brnn,0.8029244125,7.046135937,9.265900431,563,1,full_before_split,split_separate
brnn,0.8029101996,7.09909931,9.409935632,2562,1,full_before_split,split_separate
brnn,0.8028969359,7.453909656,9.428574714,2238,1,full_before_split,split_separate
brnn,0.8028782276,6.773555057,9.233577442,3361,1,full_before_split,split_separate
brnn,0.8028578755,7.272571494,9.389812271,2848,1,full_before_split,split_separate
brnn,0.8028519796,7.162063614,9.425424642,727,1,full_before_split,split_separate
brnn,0.8028487547,7.567967525,9.661083616,21,1,full_before_split,split_separate
brnn,0.8028351647,6.862666325,9.312346089,703,1,full_before_split,split_separate
brnn,0.8028172582,7.14596947,9.290308914,2972,1,full_before_split,split_separate
brnn,0.8028035315,7.203761052,9.167762507,2470,1,full_before_split,split_separate
brnn,0.8027848333,7.283431946,9.536208164,855,1,full_before_split,split_separate
brnn,0.8027463721,7.181776526,9.612380089,2275,1,full_before_split,split_separate
brnn,0.8027457621,7.50207753,9.440888058,2527,1,full_before_split,split_separate
brnn,0.8027251826,7.384771011,9.462323949,1314,1,full_before_split,split_separate
brnn,0.8026871299,7.316129072,9.351228994,3936,1,full_before_split,split_separate
brnn,0.8026762494,7.773457212,9.584436209,3969,1,full_before_split,split_separate
brnn,0.802652172,7.367532612,9.280172443,2751,1,full_before_split,split_separate
brnn,0.8026258557,7.412712121,9.354420725,130,1,full_before_split,split_separate
brnn,0.8026252066,6.935628728,9.243286628,1333,1,full_before_split,split_separate
brnn,0.8026083369,7.365898783,9.615775676,1778,1,full_before_split,split_separate
brnn,0.8025697525,7.183020317,9.300428254,3113,1,full_before_split,split_separate
brnn,0.8024886808,7.514670774,9.561319112,2502,1,full_before_split,split_separate
brnn,0.8024631704,7.170692515,9.052678002,2681,1,full_before_split,split_separate
brnn,0.8024189817,6.7626322,8.99895614,239,1,full_before_split,split_separate
brnn,0.802414939,7.106410506,9.111275706,1095,1,full_before_split,split_separate
brnn,0.8023929942,6.967708607,8.957039788,2490,1,full_before_split,split_separate
brnn,0.8023213048,7.02793711,9.201524589,2533,1,full_before_split,split_separate
brnn,0.8022929512,7.262552837,9.373492272,782,1,full_before_split,split_separate
brnn,0.8022725217,7.257496823,9.417650836,20,1,full_before_split,split_separate
brnn,0.8022512093,7.015598968,9.41027086,601,1,full_before_split,split_separate
brnn,0.8022266507,7.242849138,9.722725303,941,1,full_before_split,split_separate
brnn,0.8021609358,7.38114671,9.477420975,119,1,full_before_split,split_separate
brnn,0.8021548075,6.760118378,9.394191747,303,1,full_before_split,split_separate
brnn,0.8021502607,6.933955297,9.193053706,275,1,full_before_split,split_separate
brnn,0.802141118,7.460978879,9.687677952,3226,1,full_before_split,split_separate
brnn,0.8021390792,7.556768207,9.682727699,245,1,full_before_split,split_separate
brnn,0.8020927119,7.227284733,9.348342697,911,1,full_before_split,split_separate
brnn,0.8020652909,7.022843014,9.193971571,1272,1,full_before_split,split_separate
brnn,0.8020543621,7.539453007,9.492397493,3161,1,full_before_split,split_separate
brnn,0.8020481668,6.995184134,9.421699246,3649,1,full_before_split,split_separate
brnn,0.8020405523,6.833522678,9.145659401,1230,1,full_before_split,split_separate
brnn,0.8020257432,6.814480804,9.078496662,1017,1,full_before_split,split_separate
brnn,0.8019699679,7.373308087,9.605669891,295,1,full_before_split,split_separate
brnn,0.8019685384,7.190706198,9.416726743,412,1,full_before_split,split_separate
brnn,0.8019676378,7.128275237,9.404477277,3173,1,full_before_split,split_separate
brnn,0.8019676236,7.456999881,9.355054976,3451,1,full_before_split,split_separate
brnn,0.8019621107,7.171809042,9.249152132,96,1,full_before_split,split_separate
brnn,0.8019204959,7.260627283,9.206710567,2916,1,full_before_split,split_separate
brnn,0.8019084289,7.085675875,9.24270422,1460,1,full_before_split,split_separate
brnn,0.8018997832,7.2723957,10.00354558,2741,1,full_before_split,split_separate
brnn,0.8018819069,7.568180846,9.304382355,5,1,full_before_split,split_separate
brnn,0.8018592107,7.177686836,9.300639402,1352,1,full_before_split,split_separate
brnn,0.8018488281,7.36120939,9.452715121,507,1,full_before_split,split_separate
brnn,0.8018480932,7.496268728,9.198145224,1298,1,full_before_split,split_separate
brnn,0.8018320214,7.449462538,9.730281815,707,1,full_before_split,split_separate
brnn,0.8018208069,7.507574766,9.599755616,2952,1,full_before_split,split_separate
brnn,0.8018009472,7.204787296,9.201259193,1413,1,full_before_split,split_separate
brnn,0.8017985482,7.265198227,9.222248127,3678,1,full_before_split,split_separate
brnn,0.8017630939,7.02149413,9.289616427,2301,1,full_before_split,split_separate
brnn,0.8017109149,6.964287152,9.627683772,2823,1,full_before_split,split_separate
brnn,0.8016763879,7.376265926,9.341900987,779,1,full_before_split,split_separate
brnn,0.8016709216,7.094624844,9.220304115,200,1,full_before_split,split_separate
brnn,0.8016603389,7.25268541,9.539125137,3360,1,full_before_split,split_separate
brnn,0.8016278934,7.167156352,9.210001787,3339,1,full_before_split,split_separate
brnn,0.8016062705,7.459323899,9.489224715,2424,1,full_before_split,split_separate
brnn,0.8015981461,6.935963196,9.396798232,3268,1,full_before_split,split_separate
brnn,0.8015976865,7.363001103,9.344215679,2381,1,full_before_split,split_separate
brnn,0.801571461,7.004925939,9.509993309,2243,1,full_before_split,split_separate
brnn,0.8015522238,7.29001137,9.542029482,1075,1,full_before_split,split_separate
brnn,0.8015393193,7.089164659,9.296786552,3286,1,full_before_split,split_separate
brnn,0.8015209291,7.230246306,9.212054117,2534,1,full_before_split,split_separate
brnn,0.80150385,6.870563031,9.301913723,3596,1,full_before_split,split_separate
brnn,0.8014675593,7.087460488,9.515927681,811,1,full_before_split,split_separate
brnn,0.8014330782,7.12850606,9.189410355,1526,1,full_before_split,split_separate
brnn,0.8014242488,7.525981874,9.399129846,3467,1,full_before_split,split_separate
brnn,0.8013929747,7.149489308,9.383815992,3647,1,full_before_split,split_separate
brnn,0.8013923285,7.41081002,9.280588827,1911,1,full_before_split,split_separate
brnn,0.8013851085,7.279703717,9.757962903,740,1,full_before_split,split_separate
brnn,0.8013610707,7.265513078,9.147467584,2177,1,full_before_split,split_separate
brnn,0.8012980986,7.286971627,9.081118527,2484,1,full_before_split,split_separate
brnn,0.8012890657,7.054469563,9.049343626,1056,1,full_before_split,split_separate
brnn,0.8012797862,7.096026102,9.387413335,988,1,full_before_split,split_separate
brnn,0.8011621784,7.468962933,9.646459253,2860,1,full_before_split,split_separate
brnn,0.801122569,7.150037494,9.569348374,3107,1,full_before_split,split_separate
brnn,0.8011062446,7.327606996,9.448128115,2799,1,full_before_split,split_separate
brnn,0.801086139,7.110554999,9.215517257,2151,1,full_before_split,split_separate
brnn,0.8010821447,7.376333639,9.493500728,3271,1,full_before_split,split_separate
brnn,0.8010679998,7.37174145,9.337783138,1401,1,full_before_split,split_separate
brnn,0.8010527452,7.141786163,9.299447306,1677,1,full_before_split,split_separate
brnn,0.801027785,7.235320845,9.440649063,56,1,full_before_split,split_separate
brnn,0.8010232936,7.27633546,9.371735321,1440,1,full_before_split,split_separate
brnn,0.8010115567,7.104400584,9.705626042,2155,1,full_before_split,split_separate
brnn,0.8010111733,7.287238382,9.085613873,1909,1,full_before_split,split_separate
brnn,0.8010083187,7.124763469,9.327440446,3149,1,full_before_split,split_separate
brnn,0.8009955405,7.152634472,9.531209436,904,1,full_before_split,split_separate
brnn,0.800987257,7.499171352,9.415876608,3539,1,full_before_split,split_separate
brnn,0.8009866104,7.147954453,9.61452088,2820,1,full_before_split,split_separate
brnn,0.8009794073,7.050970189,9.133345703,1199,1,full_before_split,split_separate
brnn,0.8009736466,7.071249056,9.250763731,2956,1,full_before_split,split_separate
brnn,0.8009730431,7.275645355,9.171896773,2629,1,full_before_split,split_separate
brnn,0.8009409093,7.521629621,9.645712296,1110,1,full_before_split,split_separate
brnn,0.8009194522,7.590040099,9.643941521,1279,1,full_before_split,split_separate
brnn,0.8009192098,7.217751063,9.456156548,3787,1,full_before_split,split_separate
brnn,0.8009055638,7.397582548,9.328649489,985,1,full_before_split,split_separate
brnn,0.8008912598,7.226044351,9.441927163,2367,1,full_before_split,split_separate
brnn,0.8008675033,7.318528089,9.60850002,1846,1,full_before_split,split_separate
brnn,0.8008247779,7.234326182,9.22597481,1632,1,full_before_split,split_separate
brnn,0.8008211812,7.237127685,9.333033005,294,1,full_before_split,split_separate
brnn,0.8008087361,6.991927627,9.217922894,1397,1,full_before_split,split_separate
brnn,0.8008014962,7.51445305,9.53228503,257,1,full_before_split,split_separate
brnn,0.8007921277,7.391183931,9.518558888,3322,1,full_before_split,split_separate
brnn,0.8007779239,7.322143117,9.325941695,3971,1,full_before_split,split_separate
brnn,0.8007733536,7.488421522,9.355660707,65,1,full_before_split,split_separate
brnn,0.8007687181,7.403833355,9.567049018,1581,1,full_before_split,split_separate
brnn,0.8007614658,7.242224014,9.106492669,1154,1,full_before_split,split_separate
brnn,0.8007443076,7.354755118,9.077789158,385,1,full_before_split,split_separate
brnn,0.8007252395,7.066588199,9.366515393,2744,1,full_before_split,split_separate
brnn,0.8007037551,7.285594215,9.273289104,1186,1,full_before_split,split_separate
brnn,0.8006857485,7.127684929,9.515146266,2380,1,full_before_split,split_separate
brnn,0.8006331419,7.128622972,9.353542968,3504,1,full_before_split,split_separate
brnn,0.8005849154,6.912081516,9.532667652,2204,1,full_before_split,split_separate
brnn,0.8005681096,7.460439218,9.604725367,970,1,full_before_split,split_separate
brnn,0.8005575034,7.171173235,8.982669866,1577,1,full_before_split,split_separate
brnn,0.8005545922,7.232819156,9.393444432,2656,1,full_before_split,split_separate
brnn,0.8005532172,6.716510983,9.212357103,189,1,full_before_split,split_separate
brnn,0.8005517941,7.03801986,9.248160111,1702,1,full_before_split,split_separate
brnn,0.8005459947,7.108790598,9.149109082,1374,1,full_before_split,split_separate
brnn,0.800525913,7.885981227,9.681989741,1634,1,full_before_split,split_separate
brnn,0.800469971,7.195877543,9.367848149,730,1,full_before_split,split_separate
brnn,0.8004518889,7.353051579,9.31786962,51,1,full_before_split,split_separate
brnn,0.8004211246,7.393140297,9.758453205,2671,1,full_before_split,split_separate
brnn,0.8003925132,7.436071801,9.428878798,3811,1,full_before_split,split_separate
brnn,0.8003914483,7.415310302,9.537868074,32,1,full_before_split,split_separate
brnn,0.8003820758,6.792114416,8.940582167,768,1,full_before_split,split_separate
brnn,0.8003553771,7.269576973,9.226811361,3930,1,full_before_split,split_separate
brnn,0.8003462567,7.130109909,9.465126601,1205,1,full_before_split,split_separate
brnn,0.8003412033,6.997291142,9.342826173,2791,1,full_before_split,split_separate
brnn,0.8002393669,6.697619666,9.151356811,2443,1,full_before_split,split_separate
brnn,0.8002220381,7.439168204,9.660240725,3584,1,full_before_split,split_separate
brnn,0.8002001208,7.217721931,9.292035829,822,1,full_before_split,split_separate
brnn,0.8001460601,6.428816822,8.94137773,1271,1,full_before_split,split_separate
brnn,0.8001201042,7.207417394,9.36786323,1183,1,full_before_split,split_separate
brnn,0.8001083605,7.37427467,9.557651506,1704,1,full_before_split,split_separate
brnn,0.8000928553,6.94083916,9.106894438,1949,1,full_before_split,split_separate
brnn,0.8000834473,7.586790092,9.29862294,315,1,full_before_split,split_separate
brnn,0.8000826674,7.57786636,9.428656145,2948,1,full_before_split,split_separate
brnn,0.8000818791,7.27235761,9.454622416,3378,1,full_before_split,split_separate
brnn,0.8000697535,7.072700835,9.474218804,2444,1,full_before_split,split_separate
brnn,0.8000695361,7.297239787,9.361799097,325,1,full_before_split,split_separate
brnn,0.8000111397,7.136120925,9.314612003,2575,1,full_before_split,split_separate
brnn,0.7999926689,7.336664004,9.543852077,1316,1,full_before_split,split_separate
brnn,0.7999895003,7.185458759,9.333201154,3764,1,full_before_split,split_separate
brnn,0.7999880576,7.050269062,9.460072934,1988,1,full_before_split,split_separate
brnn,0.7999856046,7.829936876,9.663779314,384,1,full_before_split,split_separate
brnn,0.7999782958,7.139399529,9.261911447,1821,1,full_before_split,split_separate
brnn,0.7999750585,7.301145798,9.323318623,1653,1,full_before_split,split_separate
brnn,0.7999682085,6.768739168,9.135951611,353,1,full_before_split,split_separate
brnn,0.7999168968,7.542690357,9.272193598,91,1,full_before_split,split_separate
brnn,0.7998472812,7.501062163,9.814250831,942,1,full_before_split,split_separate
brnn,0.7998347929,7.405852791,9.183356211,3985,1,full_before_split,split_separate
brnn,0.7998185417,7.055013877,9.337475404,2573,1,full_before_split,split_separate
brnn,0.7998015971,7.277216626,9.597895694,664,1,full_before_split,split_separate
brnn,0.7997849852,6.902782154,9.202031383,1599,1,full_before_split,split_separate
brnn,0.7997710264,7.500943036,9.313819751,2142,1,full_before_split,split_separate
brnn,0.7997661413,7.087826183,9.383052786,3609,1,full_before_split,split_separate
brnn,0.7997194778,7.461140926,9.344543616,2918,1,full_before_split,split_separate
brnn,0.7997057403,7.382866458,9.623835268,591,1,full_before_split,split_separate
brnn,0.7996803169,6.921828027,9.338510769,361,1,full_before_split,split_separate
brnn,0.7996726334,7.426014542,9.698194423,2420,1,full_before_split,split_separate
brnn,0.7996629337,7.405610006,9.621035641,273,1,full_before_split,split_separate
brnn,0.7996602193,7.487414813,9.426871853,2928,1,full_before_split,split_separate
brnn,0.7996451868,7.585219718,9.616757106,2986,1,full_before_split,split_separate
brnn,0.7996105993,7.269972234,9.298211675,2412,1,full_before_split,split_separate
brnn,0.7996048263,7.043202394,9.453275171,3910,1,full_before_split,split_separate
brnn,0.799562665,7.299265102,9.347057527,1454,1,full_before_split,split_separate
brnn,0.7995604751,7.162327357,9.375553398,3650,1,full_before_split,split_separate
brnn,0.7995537995,7.125038875,9.626939719,102,1,full_before_split,split_separate
brnn,0.7995471167,7.331620092,9.368040038,817,1,full_before_split,split_separate
brnn,0.799541842,7.363145929,9.295201199,3728,1,full_before_split,split_separate
brnn,0.7995230445,7.562957363,9.417692718,3417,1,full_before_split,split_separate
brnn,0.7995070038,7.708613165,9.3986492,288,1,full_before_split,split_separate
brnn,0.7994873373,7.156185972,9.562924209,3280,1,full_before_split,split_separate
brnn,0.7994813877,7.109336991,9.271773457,1478,1,full_before_split,split_separate
brnn,0.7994760536,7.323580585,9.158247622,2501,1,full_before_split,split_separate
brnn,0.7994759545,7.285684874,9.065950374,716,1,full_before_split,split_separate
brnn,0.7994606732,7.546957398,9.68515054,1402,1,full_before_split,split_separate
brnn,0.7994234374,7.143826322,9.444830665,1278,1,full_before_split,split_separate
brnn,0.7993796838,6.979135755,9.132224047,1046,1,full_before_split,split_separate
brnn,0.7993768239,7.512276536,9.934931154,206,1,full_before_split,split_separate
brnn,0.7993701016,7.363013458,9.698392492,1364,1,full_before_split,split_separate
brnn,0.7993604589,7.690872169,9.47442381,2482,1,full_before_split,split_separate
brnn,0.7992802737,7.045789441,9.316381186,1184,1,full_before_split,split_separate
brnn,0.7992609666,7.351619697,9.50494026,3143,1,full_before_split,split_separate
brnn,0.7992394424,7.722863277,9.625504633,1028,1,full_before_split,split_separate
brnn,0.7992312506,7.062933189,9.482237579,1553,1,full_before_split,split_separate
brnn,0.7992141943,7.232668788,9.494838594,2062,1,full_before_split,split_separate
brnn,0.7992084412,7.026125356,9.191075811,3201,1,full_before_split,split_separate
brnn,0.7991995173,7.506383921,9.349736079,2166,1,full_before_split,split_separate
brnn,0.7991871738,7.544054444,9.419001086,3045,1,full_before_split,split_separate
brnn,0.7991834033,7.190255238,9.189671531,3309,1,full_before_split,split_separate
brnn,0.799157872,7.400221627,9.472456032,3491,1,full_before_split,split_separate
brnn,0.7991290947,7.325997967,9.463520103,2667,1,full_before_split,split_separate
brnn,0.7990708985,7.491775197,9.551926032,1600,1,full_before_split,split_separate
brnn,0.7990604473,7.283845099,9.499329978,585,1,full_before_split,split_separate
brnn,0.7990597653,7.390186057,9.34339095,2302,1,full_before_split,split_separate
brnn,0.799043003,7.211528457,9.288976327,2168,1,full_before_split,split_separate
brnn,0.7989774082,7.176745418,9.368364891,1120,1,full_before_split,split_separate
brnn,0.7989747396,7.314461071,9.386204563,3984,1,full_before_split,split_separate
brnn,0.7989579837,6.978628569,9.116455186,1775,1,full_before_split,split_separate
brnn,0.7989574423,7.02719426,9.447573882,3967,1,full_before_split,split_separate
brnn,0.7989513741,6.844636049,9.114862304,964,1,full_before_split,split_separate
brnn,0.79894489,7.591644607,9.499820147,3876,1,full_before_split,split_separate
brnn,0.798913435,7.670215526,9.410503561,2014,1,full_before_split,split_separate
brnn,0.7989041444,7.177396024,9.763017909,2938,1,full_before_split,split_separate
brnn,0.7988575119,7.370724198,9.419780862,3943,1,full_before_split,split_separate
brnn,0.7988543471,7.278143598,9.634681413,3151,1,full_before_split,split_separate
brnn,0.7988304276,7.281149715,9.752804285,909,1,full_before_split,split_separate
brnn,0.7987467394,7.219613971,9.545758737,1250,1,full_before_split,split_separate
brnn,0.7987080606,7.283359445,9.769459077,2781,1,full_before_split,split_separate
brnn,0.7986897302,6.936618176,9.043867316,3726,1,full_before_split,split_separate
brnn,0.7986833666,7.254805918,9.339397437,3527,1,full_before_split,split_separate
brnn,0.7986647732,7.599898301,9.684344179,158,1,full_before_split,split_separate
brnn,0.7986637752,7.206528163,9.176542041,784,1,full_before_split,split_separate
brnn,0.7986581403,7.261441101,9.312148789,3913,1,full_before_split,split_separate
brnn,0.7986357361,7.495254137,9.345871572,1730,1,full_before_split,split_separate
brnn,0.7986061053,7.703578695,9.547638327,2580,1,full_before_split,split_separate
brnn,0.7986014043,6.872723218,9.222098255,2889,1,full_before_split,split_separate
brnn,0.7986002916,7.414270582,9.680502526,3130,1,full_before_split,split_separate
brnn,0.7985996007,7.452180225,9.309560628,2644,1,full_before_split,split_separate
brnn,0.7984439434,7.150968334,9.783208131,987,1,full_before_split,split_separate
brnn,0.7984408297,7.309711243,9.41140281,3496,1,full_before_split,split_separate
brnn,0.7984085714,7.087031931,9.764578444,609,1,full_before_split,split_separate
brnn,0.7983869527,7.082867883,9.315238522,2517,1,full_before_split,split_separate
brnn,0.7983611758,7.294896775,9.337868972,3586,1,full_before_split,split_separate
brnn,0.7983423636,6.930614527,9.107517295,398,1,full_before_split,split_separate
brnn,0.7983193395,7.357211607,9.496062651,2111,1,full_before_split,split_separate
brnn,0.7983072331,7.052974455,9.2975294,241,1,full_before_split,split_separate
brnn,0.7982823164,7.397934191,9.351456298,7,1,full_before_split,split_separate
brnn,0.7982757959,7.244422015,9.566298942,227,1,full_before_split,split_separate
brnn,0.7982710456,7.413038892,9.220328573,193,1,full_before_split,split_separate
brnn,0.7982619899,7.049892562,9.450445133,1855,1,full_before_split,split_separate
brnn,0.7982194836,6.845106088,9.291957794,440,1,full_before_split,split_separate
brnn,0.7982031491,7.439353397,9.632366918,3458,1,full_before_split,split_separate
brnn,0.7982027603,7.231795472,9.209428307,2037,1,full_before_split,split_separate
brnn,0.7982023358,7.443079802,9.322787738,2154,1,full_before_split,split_separate
brnn,0.7981340592,7.486795721,9.634271599,1139,1,full_before_split,split_separate
brnn,0.7981096171,7.46261882,9.542912089,2605,1,full_before_split,split_separate
brnn,0.7980775507,7.435992413,9.395502513,3699,1,full_before_split,split_separate
brnn,0.7980663915,7.270749312,9.269301044,3326,1,full_before_split,split_separate
brnn,0.7980299537,7.340487887,9.520697258,3103,1,full_before_split,split_separate
brnn,0.7980190072,7.386756473,9.52766368,960,1,full_before_split,split_separate
brnn,0.7980181348,7.135843814,9.230737803,3821,1,full_before_split,split_separate
brnn,0.798015465,7.05129442,9.612278737,2902,1,full_before_split,split_separate
brnn,0.7980038539,6.967143482,9.352076866,1431,1,full_before_split,split_separate
brnn,0.7979785626,7.275049752,9.598227222,2162,1,full_before_split,split_separate
brnn,0.797975929,6.929980945,9.370190638,1591,1,full_before_split,split_separate
brnn,0.7979752415,7.605211744,9.749199565,253,1,full_before_split,split_separate
brnn,0.797970325,7.423912448,9.263770477,1629,1,full_before_split,split_separate
brnn,0.7979287736,6.931204311,9.545166002,3751,1,full_before_split,split_separate
brnn,0.7978976254,7.327231777,9.678404488,2740,1,full_before_split,split_separate
brnn,0.7978918622,7.248242194,9.321464058,1652,1,full_before_split,split_separate
brnn,0.7978776017,7.463356061,9.571817941,3737,1,full_before_split,split_separate
brnn,0.7978491817,7.402376426,9.47289553,22,1,full_before_split,split_separate
brnn,0.7978201173,7.329460336,9.312568189,618,1,full_before_split,split_separate
brnn,0.7977926965,7.071066345,9.387831868,1026,1,full_before_split,split_separate
brnn,0.7977608038,7.061905588,9.613103722,2567,1,full_before_split,split_separate
brnn,0.7977311951,7.126806594,9.315095603,362,1,full_before_split,split_separate
brnn,0.7977158535,7.19317221,9.486178247,530,1,full_before_split,split_separate
brnn,0.7977046109,7.19050836,9.765519578,1471,1,full_before_split,split_separate
brnn,0.7976147087,7.436642573,9.419531589,2576,1,full_before_split,split_separate
brnn,0.7975978824,7.154131054,9.548942399,3317,1,full_before_split,split_separate
brnn,0.7975281178,7.309629725,9.52220074,151,1,full_before_split,split_separate
brnn,0.7975251178,7.312109446,9.363524258,2510,1,full_before_split,split_separate
brnn,0.7975106121,7.582622322,9.438003406,327,1,full_before_split,split_separate
brnn,0.7974943416,7.208532861,9.580426533,1109,1,full_before_split,split_separate
brnn,0.7974837641,7.647398951,9.53982483,2454,1,full_before_split,split_separate
brnn,0.7974836606,7.61767782,9.184167722,324,1,full_before_split,split_separate
brnn,0.7974194035,7.318693108,9.666688876,436,1,full_before_split,split_separate
brnn,0.7974032924,7.473752113,9.510906323,3883,1,full_before_split,split_separate
brnn,0.7973802595,7.288626818,9.711128111,765,1,full_before_split,split_separate
brnn,0.7972506737,7.683702658,9.805443341,3127,1,full_before_split,split_separate
brnn,0.7972450035,7.03280072,9.423122198,1391,1,full_before_split,split_separate
brnn,0.7972416995,7.465736356,9.529767866,1948,1,full_before_split,split_separate
brnn,0.7972383908,7.151068987,9.457429692,3538,1,full_before_split,split_separate
brnn,0.7971985461,6.590981591,9.134630114,2197,1,full_before_split,split_separate
brnn,0.7971927998,7.084230927,9.440403577,1445,1,full_before_split,split_separate
brnn,0.7971883621,7.610779249,9.538110156,2764,1,full_before_split,split_separate
brnn,0.7971607951,7.355232583,9.643591034,2406,1,full_before_split,split_separate
brnn,0.7971602811,7.223229814,9.654647169,1767,1,full_before_split,split_separate
brnn,0.79714332,7.42409336,9.533554138,3009,1,full_before_split,split_separate
brnn,0.7970580404,7.175481689,9.259859878,701,1,full_before_split,split_separate
brnn,0.7970268452,7.375062222,9.779118913,1669,1,full_before_split,split_separate
brnn,0.7970158707,7.653426819,9.483917309,3379,1,full_before_split,split_separate
brnn,0.7969825897,7.243865609,9.643293103,627,1,full_before_split,split_separate
brnn,0.7969737982,7.495811042,9.542578844,1380,1,full_before_split,split_separate
brnn,0.7969693215,7.539275273,9.53545045,179,1,full_before_split,split_separate
brnn,0.796934381,7.205881286,9.43280116,1727,1,full_before_split,split_separate
brnn,0.7968878626,7.517787702,9.50272656,761,1,full_before_split,split_separate
brnn,0.7968775531,7.179280493,9.590968916,365,1,full_before_split,split_separate
brnn,0.7968547258,6.835118827,9.507144976,281,1,full_before_split,split_separate
brnn,0.7967970599,7.146830669,9.419381288,3046,1,full_before_split,split_separate
brnn,0.796786405,7.132809103,9.19270819,1563,1,full_before_split,split_separate
brnn,0.7967672124,6.93361311,9.36862395,3877,1,full_before_split,split_separate
brnn,0.7967332054,7.268661461,9.665198604,3783,1,full_before_split,split_separate
brnn,0.7966870215,7.115167749,9.508692039,2481,1,full_before_split,split_separate
brnn,0.796667149,7.462848274,9.412842943,1785,1,full_before_split,split_separate
brnn,0.7966246611,7.070209312,9.503277484,1281,1,full_before_split,split_separate
brnn,0.796601968,7.718373433,9.662902557,1700,1,full_before_split,split_separate
brnn,0.7965848053,7.311899357,9.317895395,2615,1,full_before_split,split_separate
brnn,0.7965750709,7.483171063,9.645855371,2469,1,full_before_split,split_separate
brnn,0.7965566795,7.345053518,9.23544099,44,1,full_before_split,split_separate
brnn,0.7965536598,6.786241356,9.398175801,982,1,full_before_split,split_separate
brnn,0.7964981903,6.950875729,9.383005227,1731,1,full_before_split,split_separate
brnn,0.7964802329,7.482289537,9.430581374,1900,1,full_before_split,split_separate
brnn,0.7964711379,7.311408601,9.641291103,2029,1,full_before_split,split_separate
brnn,0.7964268396,7.080056684,9.493396546,1370,1,full_before_split,split_separate
brnn,0.7964198955,7.214385647,9.446426853,808,1,full_before_split,split_separate
brnn,0.7964114265,7.671954305,9.510262575,1912,1,full_before_split,split_separate
brnn,0.7963730859,7.094287254,9.657956652,1455,1,full_before_split,split_separate
brnn,0.7963616723,7.206085439,9.608455613,2581,1,full_before_split,split_separate
brnn,0.7963248242,7.264371011,9.336534942,381,1,full_before_split,split_separate
brnn,0.7962710406,7.292398399,9.587532139,602,1,full_before_split,split_separate
brnn,0.7962443873,7.191251836,9.430060697,3249,1,full_before_split,split_separate
brnn,0.7962438016,7.431737504,9.469122327,1633,1,full_before_split,split_separate
brnn,0.7962171753,7.633236996,9.822044562,1338,1,full_before_split,split_separate
brnn,0.7962120497,7.256816238,9.328043076,1861,1,full_before_split,split_separate
brnn,0.7961969213,7.459179755,9.3434646,1417,1,full_before_split,split_separate
brnn,0.7961646453,7.436205459,9.850193956,1685,1,full_before_split,split_separate
brnn,0.7961641411,7.143097208,9.191891034,2755,1,full_before_split,split_separate
brnn,0.796133296,7.351274495,9.643527651,1551,1,full_before_split,split_separate
brnn,0.7961226698,7.242232594,9.439771711,2814,1,full_before_split,split_separate
brnn,0.7961056068,7.20984982,9.585465001,1466,1,full_before_split,split_separate
brnn,0.7960959471,7.067029483,9.616241282,3545,1,full_before_split,split_separate
brnn,0.7960274765,7.352971357,9.525014973,575,1,full_before_split,split_separate
brnn,0.7960106614,6.767346496,9.0779877,878,1,full_before_split,split_separate
brnn,0.7959510526,7.147622829,9.461947131,3230,1,full_before_split,split_separate
brnn,0.7959191127,7.298270472,9.752372294,1290,1,full_before_split,split_separate
brnn,0.7958715546,7.327754065,9.680181613,297,1,full_before_split,split_separate
brnn,0.7958627298,7.401285783,9.490859331,2272,1,full_before_split,split_separate
brnn,0.7957591442,7.37333732,9.521573785,1994,1,full_before_split,split_separate
brnn,0.7957464965,7.055347015,9.202955359,2676,1,full_before_split,split_separate
brnn,0.7957006083,7.484623819,9.524912894,1403,1,full_before_split,split_separate
brnn,0.7956767256,7.226549944,9.697895422,2445,1,full_before_split,split_separate
brnn,0.7956710513,7.391888882,9.431900277,2943,1,full_before_split,split_separate
brnn,0.7956111392,7.193006735,9.273205137,140,1,full_before_split,split_separate
brnn,0.7955821719,7.211114503,9.325319095,3709,1,full_before_split,split_separate
brnn,0.795559879,7.381933104,9.494757433,794,1,full_before_split,split_separate
brnn,0.7955111066,7.373761847,9.461462345,835,1,full_before_split,split_separate
brnn,0.7954825013,7.170260918,9.489119583,2078,1,full_before_split,split_separate
