"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
1059,"gamboost",0.817257993994781,6.97690459556418,8.92940478308353,1059,1,"full_before_split","split_separate"
1060,"gamboost",0.84797487639165,6.51331353895496,8.17009770550433,1060,1,"full_before_split","split_separate"
1061,"gamboost",0.834222521384124,6.41777698474651,8.63238921467634,1061,1,"full_before_split","split_separate"
1062,"gamboost",0.823846526928367,6.74237362815377,8.89083356773494,1062,1,"full_before_split","split_separate"
1063,"gamboost",0.781907736231819,7.133467871066,9.82093830746766,1063,1,"full_before_split","split_separate"
1064,"gamboost",0.803894038912083,6.72621390220431,9.29671609501193,1064,1,"full_before_split","split_separate"
1065,"gamboost",0.840783663010566,6.82455350435464,8.41403761852672,1065,1,"full_before_split","split_separate"
1066,"gamboost",0.812214705300271,6.8297254603665,8.87575075965985,1066,1,"full_before_split","split_separate"
1067,"gamboost",0.753111565094516,8.1074582071332,10.3236996565405,1067,1,"full_before_split","split_separate"
1068,"gamboost",0.784705812242113,7.57909562097976,10.0092667913692,1068,1,"full_before_split","split_separate"
1069,"gamboost",0.858193369706551,5.85592415969224,7.91266302057219,1069,1,"full_before_split","split_separate"
1070,"gamboost",0.817374557784217,6.93924103474018,9.00109122736767,1070,1,"full_before_split","split_separate"
1071,"gamboost",0.823248872154394,6.52752212300332,8.81879515050612,1071,1,"full_before_split","split_separate"
1072,"gamboost",0.805697103396271,6.77882619495388,9.22710390736252,1072,1,"full_before_split","split_separate"
1073,"gamboost",0.829413467566142,6.90580473277108,8.91396121937731,1073,1,"full_before_split","split_separate"
1074,"gamboost",0.832083929961549,6.65154276416972,8.46666481496021,1074,1,"full_before_split","split_separate"
1075,"gamboost",0.819952515358879,7.04036412733874,9.14338781022141,1075,1,"full_before_split","split_separate"
1076,"gamboost",0.815782130219928,7.04367269029568,9.08769051428232,1076,1,"full_before_split","split_separate"
1077,"gamboost",0.769552400733231,7.50706417655234,10.1325534369559,1077,1,"full_before_split","split_separate"
1078,"gamboost",0.832660162066028,6.3720300032637,8.58983895438044,1078,1,"full_before_split","split_separate"
1079,"gamboost",0.862987249777248,6.19934069798985,8.08427701747861,1079,1,"full_before_split","split_separate"
1080,"gamboost",0.816895622557555,7.46217461806357,9.34335713326884,1080,1,"full_before_split","split_separate"
1081,"gamboost",0.832703875173608,7.06732978243893,8.9425611567845,1081,1,"full_before_split","split_separate"
1082,"gamboost",0.855779285643418,5.99638767025712,7.90997869777278,1082,1,"full_before_split","split_separate"
1083,"gamboost",0.81481713098691,6.88127947060673,9.03428635779928,1083,1,"full_before_split","split_separate"
1084,"gamboost",0.801153423074899,6.87403498228741,9.48434641265414,1084,1,"full_before_split","split_separate"
1085,"gamboost",0.833345554905362,6.78997187733663,8.51445768150083,1085,1,"full_before_split","split_separate"
1086,"gamboost",0.851365965735451,6.35523135072987,8.30020961299378,1086,1,"full_before_split","split_separate"
1087,"gamboost",0.819066298732565,6.77050189573737,8.91781656571185,1087,1,"full_before_split","split_separate"
1088,"gamboost",0.764554369765629,7.50439318023434,10.0366940438368,1088,1,"full_before_split","split_separate"
1089,"gamboost",0.842969955592948,6.40014768053088,8.589443728427,1089,1,"full_before_split","split_separate"
1090,"gamboost",0.838643519102546,6.35662714714283,8.4655187142493,1090,1,"full_before_split","split_separate"
1091,"gamboost",0.786655884225622,6.95658071692566,9.62421963583057,1091,1,"full_before_split","split_separate"
1092,"gamboost",0.821573624349171,6.83482626487802,9.11607516943241,1092,1,"full_before_split","split_separate"
1093,"gamboost",0.831093604729314,6.44242546614159,8.47280679224588,1093,1,"full_before_split","split_separate"
1094,"gamboost",0.755808006177132,7.69043827293494,10.3580385983385,1094,1,"full_before_split","split_separate"
1095,"gamboost",0.802349421415308,6.87556156456855,9.23260858713647,1095,1,"full_before_split","split_separate"
1096,"gamboost",0.812253458763284,6.66160367389883,9.15368575059476,1096,1,"full_before_split","split_separate"
1097,"gamboost",0.815098783632823,6.97686948539742,8.97943403232021,1097,1,"full_before_split","split_separate"
1098,"gamboost",0.791339695082959,7.54904783934976,9.71454283586199,1098,1,"full_before_split","split_separate"
1099,"gamboost",0.808770072039328,6.96463344274824,9.18348165940253,1099,1,"full_before_split","split_separate"
1100,"gamboost",0.839173346122131,6.49413593416344,8.29826083136063,1100,1,"full_before_split","split_separate"
1101,"gamboost",0.837499523560245,6.4964445361099,8.48274345033233,1101,1,"full_before_split","split_separate"
1102,"gamboost",0.824112174751699,7.15927175748487,8.96098105238954,1102,1,"full_before_split","split_separate"
1103,"gamboost",0.817344056844147,6.74815389555031,8.76050467421737,1103,1,"full_before_split","split_separate"
1104,"gamboost",0.840457747679352,6.52570130480175,8.4201912402482,1104,1,"full_before_split","split_separate"
1105,"gamboost",0.830798567758277,6.58722129243553,8.72719531794381,1105,1,"full_before_split","split_separate"
1106,"gamboost",0.810116718164757,7.1392961201406,9.29858908143627,1106,1,"full_before_split","split_separate"
1107,"gamboost",0.806696732291497,6.83540416471584,9.25687424803894,1107,1,"full_before_split","split_separate"
1108,"gamboost",0.852598310528749,6.14023088331039,7.87692680756987,1108,1,"full_before_split","split_separate"
1109,"gamboost",0.826500399624861,6.4671816001814,8.7065749397811,1109,1,"full_before_split","split_separate"
1110,"gamboost",0.802786463024282,7.71361975177355,9.62893369271566,1110,1,"full_before_split","split_separate"
1111,"gamboost",0.818863395629319,7.08251049330353,9.1604985956561,1111,1,"full_before_split","split_separate"
1112,"gamboost",0.842396845351232,6.25740709995226,8.25396021523725,1112,1,"full_before_split","split_separate"
1113,"gamboost",0.783614942152847,7.31982689018384,9.36086022596221,1113,1,"full_before_split","split_separate"
1114,"gamboost",0.796456534941345,7.0374885192677,9.5469491721899,1114,1,"full_before_split","split_separate"
1115,"gamboost",0.84188340776593,6.48188474182925,8.09229565838011,1115,1,"full_before_split","split_separate"
1116,"gamboost",0.830359810935238,6.73074412349227,8.69869877911851,1116,1,"full_before_split","split_separate"
1117,"gamboost",0.802077563066444,6.80159592079732,8.93531013446177,1117,1,"full_before_split","split_separate"
1118,"gamboost",0.84361399998821,6.18042482021709,8.12008718346811,1118,1,"full_before_split","split_separate"
1119,"gamboost",0.817841631698622,6.89713649517166,8.93495349816355,1119,1,"full_before_split","split_separate"
1120,"gamboost",0.797286741103994,7.23115371919289,9.62728816128083,1120,1,"full_before_split","split_separate"
1121,"gamboost",0.864303369432096,5.8129112413241,7.74051197573665,1121,1,"full_before_split","split_separate"
1122,"gamboost",0.802677245918851,6.95620478968226,9.32031718367158,1122,1,"full_before_split","split_separate"
1123,"gamboost",0.824618904178361,6.75920322539654,8.79876324382686,1123,1,"full_before_split","split_separate"
1124,"gamboost",0.848908718652757,6.40090117772745,8.24498490382076,1124,1,"full_before_split","split_separate"
1125,"gamboost",0.829651491460677,6.67634701783615,9.24929714306582,1125,1,"full_before_split","split_separate"
1126,"gamboost",0.79142673041646,7.6779121014038,9.66362823677255,1126,1,"full_before_split","split_separate"
1127,"gamboost",0.807930625629376,6.79717198719387,9.18602479934284,1127,1,"full_before_split","split_separate"
1128,"gamboost",0.833523072792807,6.41295615411851,8.54107857441714,1128,1,"full_before_split","split_separate"
1129,"gamboost",0.808630531366119,6.97518744281375,9.11998260043207,1129,1,"full_before_split","split_separate"
1130,"gamboost",0.799546608201087,7.01588179764784,9.07716146636466,1130,1,"full_before_split","split_separate"
1131,"gamboost",0.806496742763007,7.01250522777028,9.1644641582742,1131,1,"full_before_split","split_separate"
1132,"gamboost",0.856462988734841,6.27720420215884,8.02072153991454,1132,1,"full_before_split","split_separate"
1133,"gamboost",0.837155585853558,6.18042806935147,8.69586687698555,1133,1,"full_before_split","split_separate"
1134,"gamboost",0.82702371195273,6.69880858353584,8.65297152446592,1134,1,"full_before_split","split_separate"
1135,"gamboost",0.814801533917773,6.7230623120313,8.83090380306882,1135,1,"full_before_split","split_separate"
1136,"gamboost",0.81567125903981,6.30685640708173,8.87565427753237,1136,1,"full_before_split","split_separate"
1137,"gamboost",0.82982799242721,6.72873378662258,8.91662962511739,1137,1,"full_before_split","split_separate"
1138,"gamboost",0.846990975988687,6.52528298108164,8.56715948574299,1138,1,"full_before_split","split_separate"
1139,"gamboost",0.793760572738467,7.15404667685178,9.36689856252668,1139,1,"full_before_split","split_separate"
1140,"gamboost",0.803290182048461,7.10784460334036,9.6406407435169,1140,1,"full_before_split","split_separate"
1141,"gamboost",0.792220986220718,6.99960610088812,9.47051700370425,1141,1,"full_before_split","split_separate"
1142,"gamboost",0.802796020983222,6.84409153975117,9.39342836036218,1142,1,"full_before_split","split_separate"
1143,"gamboost",0.811689478239255,7.37297791167132,9.26464714035843,1143,1,"full_before_split","split_separate"
1144,"gamboost",0.824455674559667,6.79165288074036,8.7208796800407,1144,1,"full_before_split","split_separate"
1145,"gamboost",0.792723263498226,7.33609707011571,9.60209567150028,1145,1,"full_before_split","split_separate"
1146,"gamboost",0.800711396153041,6.99808063373919,9.12220687164931,1146,1,"full_before_split","split_separate"
1147,"gamboost",0.834345972266732,6.55206090441728,8.7318835243729,1147,1,"full_before_split","split_separate"
1148,"gamboost",0.824733884908648,6.62945127215121,8.66532247427974,1148,1,"full_before_split","split_separate"
1149,"gamboost",0.808990854558234,6.38432753179982,8.78146328490853,1149,1,"full_before_split","split_separate"
1150,"gamboost",0.796239821330852,7.17621356737553,9.31895518506754,1150,1,"full_before_split","split_separate"
1151,"gamboost",0.846135184931594,6.46435605950346,8.42487213622872,1151,1,"full_before_split","split_separate"
1152,"gamboost",0.833471304955473,6.68902464153715,8.68341843913234,1152,1,"full_before_split","split_separate"
1153,"gamboost",0.799640771389955,6.77957776351946,9.44203721048667,1153,1,"full_before_split","split_separate"
1154,"gamboost",0.784288121932668,7.66285463898922,9.85445604289052,1154,1,"full_before_split","split_separate"
1155,"gamboost",0.778000735296999,7.42888945896203,9.95711172556018,1155,1,"full_before_split","split_separate"
1156,"gamboost",0.806289261603732,7.10270332852095,9.36476172270228,1156,1,"full_before_split","split_separate"
1157,"gamboost",0.830311766586547,6.7774556294749,8.83820072879742,1157,1,"full_before_split","split_separate"
1158,"gamboost",0.803281409302276,6.76297615419843,9.35726137767939,1158,1,"full_before_split","split_separate"
1159,"gamboost",0.828553113053307,6.71804296010393,8.79345496162111,1159,1,"full_before_split","split_separate"
1160,"gamboost",0.851973798490989,6.61008026324714,8.32970380245095,1160,1,"full_before_split","split_separate"
1161,"gamboost",0.781663209133981,7.3411202711989,9.97081569468214,1161,1,"full_before_split","split_separate"
1162,"gamboost",0.805893200413759,7.21566807600938,9.22791401191332,1162,1,"full_before_split","split_separate"
1163,"gamboost",0.828311267265646,6.53621675188281,8.72867710515886,1163,1,"full_before_split","split_separate"
1164,"gamboost",0.801789953351183,6.80412087362864,9.19952039547668,1164,1,"full_before_split","split_separate"
1165,"gamboost",0.826387239720209,6.92222087169117,8.80285579873292,1165,1,"full_before_split","split_separate"
1166,"gamboost",0.794107575584869,7.40553046757163,9.63988165834238,1166,1,"full_before_split","split_separate"
1167,"gamboost",0.785521119856092,7.34134350847542,9.58211278362214,1167,1,"full_before_split","split_separate"
1168,"gamboost",0.823192331211812,6.83670966643739,8.79802793126391,1168,1,"full_before_split","split_separate"
1169,"gamboost",0.841591805110341,6.50652768879938,8.4314393795044,1169,1,"full_before_split","split_separate"
1170,"gamboost",0.837741147831417,6.43125184175576,8.30597024942934,1170,1,"full_before_split","split_separate"
1171,"gamboost",0.810032502596338,6.79965156875413,9.56432089716851,1171,1,"full_before_split","split_separate"
1172,"gamboost",0.844240338905663,6.67345551716973,8.58552971147392,1172,1,"full_before_split","split_separate"
1173,"gamboost",0.799710445147005,7.08476622653653,9.28796245997579,1173,1,"full_before_split","split_separate"
1174,"gamboost",0.830257926571324,6.57498051823727,8.53948598199794,1174,1,"full_before_split","split_separate"
1175,"gamboost",0.811534660095857,6.93671733673771,9.34633617403181,1175,1,"full_before_split","split_separate"
1176,"gamboost",0.77494951937836,6.99680923677195,10.0362755522732,1176,1,"full_before_split","split_separate"
1177,"gamboost",0.800660899540389,7.12420454609264,9.3785473955143,1177,1,"full_before_split","split_separate"
1178,"gamboost",0.818100091338659,6.65163242435679,8.80270848606366,1178,1,"full_before_split","split_separate"
1179,"gamboost",0.788143193642097,7.45190593358769,9.98401858758393,1179,1,"full_before_split","split_separate"
1180,"gamboost",0.82644334733908,6.40459049847575,8.76913545051463,1180,1,"full_before_split","split_separate"
1181,"gamboost",0.85817754071561,6.34984648884097,8.02880106050388,1181,1,"full_before_split","split_separate"
1182,"gamboost",0.839990258332569,6.45974465483922,8.36789294679981,1182,1,"full_before_split","split_separate"
1183,"gamboost",0.831960819168426,6.29943608138842,8.76097350105181,1183,1,"full_before_split","split_separate"
1184,"gamboost",0.800364505893716,7.24995815761748,9.43052521582108,1184,1,"full_before_split","split_separate"
1185,"gamboost",0.8653016075189,6.22867215070658,7.82185985207281,1185,1,"full_before_split","split_separate"
1186,"gamboost",0.842569623741866,6.56181641286285,8.64304398292488,1186,1,"full_before_split","split_separate"
1187,"gamboost",0.832434951512992,5.98539048633076,8.68502122427495,1187,1,"full_before_split","split_separate"
1188,"gamboost",0.816086493262028,7.05396911370588,8.91256343725908,1188,1,"full_before_split","split_separate"
1189,"gamboost",0.799957003360967,7.21388854854937,9.5275911352683,1189,1,"full_before_split","split_separate"
1190,"gamboost",0.790371168700795,6.96321395110427,9.59387932663779,1190,1,"full_before_split","split_separate"
1191,"gamboost",0.818136282118646,6.70126793143705,8.94092997847971,1191,1,"full_before_split","split_separate"
1192,"gamboost",0.859841424498973,6.02781075581562,7.77924700412475,1192,1,"full_before_split","split_separate"
1193,"gamboost",0.800217582773149,7.26725527944141,9.48908466784341,1193,1,"full_before_split","split_separate"
1194,"gamboost",0.829471123053155,6.59871523264705,8.64682184428192,1194,1,"full_before_split","split_separate"
1195,"gamboost",0.809851884015162,7.17306501957466,9.04184800559668,1195,1,"full_before_split","split_separate"
1196,"gamboost",0.831110135662943,6.43864671789677,8.4345715366665,1196,1,"full_before_split","split_separate"
1197,"gamboost",0.776719734032598,7.57781656002678,9.92120844496098,1197,1,"full_before_split","split_separate"
1198,"gamboost",0.784810386988114,7.16276923437543,9.42785564139265,1198,1,"full_before_split","split_separate"
1199,"gamboost",0.810452235741082,6.67266011756107,9.28810070989383,1199,1,"full_before_split","split_separate"
1200,"gamboost",0.830582189232787,6.73879723710919,8.92897302233808,1200,1,"full_before_split","split_separate"
1201,"gamboost",0.843814422809051,6.04492666963858,8.37439499124573,1201,1,"full_before_split","split_separate"
1202,"gamboost",0.805404000019951,6.7697885164908,9.07689848051133,1202,1,"full_before_split","split_separate"
1203,"gamboost",0.796690991975862,7.15424701863645,9.51937332341191,1203,1,"full_before_split","split_separate"
1204,"gamboost",0.770843627450936,8.01389782008481,10.3220802489192,1204,1,"full_before_split","split_separate"
1205,"gamboost",0.797249571152878,6.84291267841444,9.44663194632125,1205,1,"full_before_split","split_separate"
1206,"gamboost",0.810213267383521,6.73511863409698,9.19138192589376,1206,1,"full_before_split","split_separate"
1207,"gamboost",0.827789952758978,6.77848649617616,8.629384542984,1207,1,"full_before_split","split_separate"
1208,"gamboost",0.810386449725301,6.67771022901041,9.06966393742253,1208,1,"full_before_split","split_separate"
1209,"gamboost",0.832074303944994,6.76896028855616,8.5703466425487,1209,1,"full_before_split","split_separate"
1210,"gamboost",0.850292088978932,6.38928624188863,8.11355220377309,1210,1,"full_before_split","split_separate"
1211,"gamboost",0.830817369505793,6.92086556143064,8.77951175744871,1211,1,"full_before_split","split_separate"
1212,"gamboost",0.81094204094202,7.00040113011014,9.04814208152827,1212,1,"full_before_split","split_separate"
1213,"gamboost",0.792086791977979,7.08182419723424,9.75422841952166,1213,1,"full_before_split","split_separate"
1214,"gamboost",0.819260610899873,6.92195516268699,8.93438524620983,1214,1,"full_before_split","split_separate"
1215,"gamboost",0.848486479678143,6.49460674674632,8.61659095783923,1215,1,"full_before_split","split_separate"
1216,"gamboost",0.821996041242445,6.59941916639752,8.91615508839061,1216,1,"full_before_split","split_separate"
1217,"gamboost",0.778298587585865,7.23581300281582,9.86114174979825,1217,1,"full_before_split","split_separate"
1218,"gamboost",0.813891662105176,6.88575152423001,9.13752779462987,1218,1,"full_before_split","split_separate"
1219,"gamboost",0.809087809894857,6.73430720142371,9.24663166430353,1219,1,"full_before_split","split_separate"
1220,"gamboost",0.82955848013352,6.46556929640356,8.97555894131669,1220,1,"full_before_split","split_separate"
1221,"gamboost",0.873135251641406,6.07241005432087,7.90807473928102,1221,1,"full_before_split","split_separate"
1222,"gamboost",0.802766684062145,6.79348285821592,9.07779381154928,1222,1,"full_before_split","split_separate"
1223,"gamboost",0.829217844539594,6.85640484801774,8.7515846290065,1223,1,"full_before_split","split_separate"
1224,"gamboost",0.819377724678153,6.87996645740185,9.1374204968588,1224,1,"full_before_split","split_separate"
1225,"gamboost",0.846890555226464,6.53805152592208,8.48931238549124,1225,1,"full_before_split","split_separate"
1226,"gamboost",0.809199933001833,7.07180854892784,9.45377506124373,1226,1,"full_before_split","split_separate"
1227,"gamboost",0.779031037615996,7.45939237859486,9.79743806953903,1227,1,"full_before_split","split_separate"
1228,"gamboost",0.792617043248771,6.89579981724555,9.59303540375635,1228,1,"full_before_split","split_separate"
1229,"gamboost",0.82842443923062,6.81177097151434,8.80271661920536,1229,1,"full_before_split","split_separate"
1230,"gamboost",0.81159971938799,7.1002930190035,9.49866009125016,1230,1,"full_before_split","split_separate"
1231,"gamboost",0.830727585922632,6.51450528868585,8.54717124205606,1231,1,"full_before_split","split_separate"
1232,"gamboost",0.824931338106615,6.72038823847313,9.01520059648529,1232,1,"full_before_split","split_separate"
1233,"gamboost",0.845767157370757,6.47109251902922,8.34378103455127,1233,1,"full_before_split","split_separate"
1234,"gamboost",0.853840429754958,6.11646430842726,7.93896260005738,1234,1,"full_before_split","split_separate"
1235,"gamboost",0.815632840848738,7.33398060288369,9.46119633501661,1235,1,"full_before_split","split_separate"
1236,"gamboost",0.833252202792318,6.6265228792788,8.91209527604281,1236,1,"full_before_split","split_separate"
1237,"gamboost",0.81872333640572,6.3940661801503,8.7947827357115,1237,1,"full_before_split","split_separate"
1238,"gamboost",0.823312935342954,6.99309442755713,9.12099591710277,1238,1,"full_before_split","split_separate"
1239,"gamboost",0.808413280434917,7.01953548435376,9.14511813657586,1239,1,"full_before_split","split_separate"
1240,"gamboost",0.840931458922292,6.58594604986282,8.43374219042699,1240,1,"full_before_split","split_separate"
1241,"gamboost",0.833530050913418,6.59790435129116,8.63123153372443,1241,1,"full_before_split","split_separate"
1242,"gamboost",0.766661048438285,7.38934978143836,10.0199675771754,1242,1,"full_before_split","split_separate"
1243,"gamboost",0.803402459399927,7.13355341398115,9.34430572378644,1243,1,"full_before_split","split_separate"
1244,"gamboost",0.84594599940504,6.42073504400101,8.30807238491284,1244,1,"full_before_split","split_separate"
1245,"gamboost",0.859148775056063,5.67734047540129,7.47624001212398,1245,1,"full_before_split","split_separate"
1246,"gamboost",0.79140897471349,7.08925686597625,9.82331597807686,1246,1,"full_before_split","split_separate"
1247,"gamboost",0.816844034763781,7.03582129172646,8.99017173357145,1247,1,"full_before_split","split_separate"
1248,"gamboost",0.805644412943339,7.08509045785878,9.21980320900713,1248,1,"full_before_split","split_separate"
1249,"gamboost",0.852012332925945,6.23042086923478,7.9207075882801,1249,1,"full_before_split","split_separate"
1250,"gamboost",0.813044024185452,7.02314136427016,9.05173404775956,1250,1,"full_before_split","split_separate"
1251,"gamboost",0.829647017022814,6.43851649881115,8.82673788152714,1251,1,"full_before_split","split_separate"
1252,"gamboost",0.82731784714166,6.32294797827323,8.75656183527959,1252,1,"full_before_split","split_separate"
1253,"gamboost",0.80340070591089,7.23556956252647,9.6581884310415,1253,1,"full_before_split","split_separate"
1254,"gamboost",0.835818583023224,6.63427450296391,8.48958493867065,1254,1,"full_before_split","split_separate"
1255,"gamboost",0.810189928134426,7.17802001663236,9.18809250485526,1255,1,"full_before_split","split_separate"
1256,"gamboost",0.81583130090525,6.37810968376658,8.80830121685935,1256,1,"full_before_split","split_separate"
1257,"gamboost",0.841240196622405,6.38383305328337,8.38151712969644,1257,1,"full_before_split","split_separate"
1258,"gamboost",0.788607845321347,7.84477239377854,9.79447830227953,1258,1,"full_before_split","split_separate"
1259,"gamboost",0.819778133830871,6.97374211483469,9.03331564177799,1259,1,"full_before_split","split_separate"
1260,"gamboost",0.817824647216379,6.79629525009686,9.07762395547153,1260,1,"full_before_split","split_separate"
1261,"gamboost",0.804602813195807,6.86049731113732,9.17281810176543,1261,1,"full_before_split","split_separate"
1262,"gamboost",0.855657267862217,6.20181409490262,7.80446146140472,1262,1,"full_before_split","split_separate"
1263,"gamboost",0.796204533223423,7.0140902145336,9.72414026753844,1263,1,"full_before_split","split_separate"
1264,"gamboost",0.831077535853199,6.33768958704423,8.55510345522873,1264,1,"full_before_split","split_separate"
1265,"gamboost",0.784049991801435,7.27758332199163,9.91094800962699,1265,1,"full_before_split","split_separate"
1266,"gamboost",0.786830613868974,7.2938644622733,9.71091332270648,1266,1,"full_before_split","split_separate"
1267,"gamboost",0.833303901051299,6.75584495220116,8.69642470484471,1267,1,"full_before_split","split_separate"
1268,"gamboost",0.84522557020461,6.52331850385308,8.32134270257644,1268,1,"full_before_split","split_separate"
1269,"gamboost",0.81358456981311,6.89675149995576,8.85005086901758,1269,1,"full_before_split","split_separate"
1270,"gamboost",0.822626926766053,6.50375154259212,8.97019506672375,1270,1,"full_before_split","split_separate"
1271,"gamboost",0.778558034515752,7.50067789557867,9.81325589645649,1271,1,"full_before_split","split_separate"
1272,"gamboost",0.810199044356837,6.96218738011142,9.17541323130535,1272,1,"full_before_split","split_separate"
1273,"gamboost",0.830499904619446,6.67756594187399,8.77458023911251,1273,1,"full_before_split","split_separate"
1274,"gamboost",0.853374841114562,6.11836728380422,7.98222962563355,1274,1,"full_before_split","split_separate"
1275,"gamboost",0.795485532083709,7.14517044741227,9.38598156990585,1275,1,"full_before_split","split_separate"
1276,"gamboost",0.782897877667653,7.3611042057993,10.1818504358258,1276,1,"full_before_split","split_separate"
1277,"gamboost",0.854702137593939,6.2807353712782,7.88479354594101,1277,1,"full_before_split","split_separate"
1278,"gamboost",0.866420381843853,6.34740782108109,8.19864915420749,1278,1,"full_before_split","split_separate"
1279,"gamboost",0.81785471354461,6.95613999229605,8.97001387867816,1279,1,"full_before_split","split_separate"
1280,"gamboost",0.847661180588218,6.15521994689669,8.52749729584549,1280,1,"full_before_split","split_separate"
1281,"gamboost",0.835276138875951,6.37644469486861,8.47205465051003,1281,1,"full_before_split","split_separate"
1282,"gamboost",0.840640270167675,6.75619635960609,8.38672724270279,1282,1,"full_before_split","split_separate"
1283,"gamboost",0.815664955813226,6.4145091494698,8.73642205452811,1283,1,"full_before_split","split_separate"
1284,"gamboost",0.783042005744626,7.2689826968284,9.88021046436134,1284,1,"full_before_split","split_separate"
1285,"gamboost",0.80861475390854,6.69149620908267,9.01102217343125,1285,1,"full_before_split","split_separate"
1286,"gamboost",0.808248559338052,7.19571630101366,9.51974439157291,1286,1,"full_before_split","split_separate"
1287,"gamboost",0.838446030517959,6.39391371893913,8.19862192029985,1287,1,"full_before_split","split_separate"
1288,"gamboost",0.827244600712043,6.91783356120787,8.75737777473055,1288,1,"full_before_split","split_separate"
1289,"gamboost",0.832602713897087,6.45890663668738,8.66962500988715,1289,1,"full_before_split","split_separate"
1290,"gamboost",0.846895660674883,6.48561657804547,8.17128165146049,1290,1,"full_before_split","split_separate"
1291,"gamboost",0.816778412530632,6.97611518040831,9.18324010866264,1291,1,"full_before_split","split_separate"
1292,"gamboost",0.808089792584585,6.97974996560203,9.20842086476667,1292,1,"full_before_split","split_separate"
1293,"gamboost",0.792158621769357,7.127358232804,9.4993767235299,1293,1,"full_before_split","split_separate"
1294,"gamboost",0.821528292994126,6.82317292401971,9.08173826582812,1294,1,"full_before_split","split_separate"
1295,"gamboost",0.787455104991377,7.27967685411187,9.76921729442379,1295,1,"full_before_split","split_separate"
1296,"gamboost",0.798303125034,7.36368987893952,9.40145692317506,1296,1,"full_before_split","split_separate"
1297,"gamboost",0.778146476701211,6.92589451151612,9.90322646569803,1297,1,"full_before_split","split_separate"
1298,"gamboost",0.85642804979203,5.97974566425233,8.01765020025065,1298,1,"full_before_split","split_separate"
1299,"gamboost",0.81321549986023,7.20991313228761,9.09043894487353,1299,1,"full_before_split","split_separate"
1300,"gamboost",0.755030696674686,7.68538251951473,10.037495804482,1300,1,"full_before_split","split_separate"
1301,"gamboost",0.814868325460273,6.9584626560016,9.14752762591307,1301,1,"full_before_split","split_separate"
1302,"gamboost",0.852635323022984,6.67923487482114,8.02479828207552,1302,1,"full_before_split","split_separate"
1303,"gamboost",0.838597514571635,6.30970718706499,8.4958710381316,1303,1,"full_before_split","split_separate"
1304,"gamboost",0.793481441693407,7.23533505749324,9.63380551966506,1304,1,"full_before_split","split_separate"
1305,"gamboost",0.836902051716932,6.19464393377709,8.16170187134747,1305,1,"full_before_split","split_separate"
1306,"gamboost",0.817308249613185,6.79022609776208,8.94776803118494,1306,1,"full_before_split","split_separate"
1307,"gamboost",0.804676332975996,6.74898932359561,8.8657994114153,1307,1,"full_before_split","split_separate"
1308,"gamboost",0.853481781159137,6.67997698287971,8.65114474734349,1308,1,"full_before_split","split_separate"
1309,"gamboost",0.797617363759785,7.24399512238984,9.63939549847073,1309,1,"full_before_split","split_separate"
1310,"gamboost",0.808658326242105,7.26622571608277,9.24181849972204,1310,1,"full_before_split","split_separate"
1311,"gamboost",0.815765564988977,6.86252580261068,8.83369784310923,1311,1,"full_before_split","split_separate"
1312,"gamboost",0.803637022106115,7.04759870040082,9.23258815552682,1312,1,"full_before_split","split_separate"
1313,"gamboost",0.823182553559913,6.8933580312725,9.07219020242268,1313,1,"full_before_split","split_separate"
1314,"gamboost",0.807170165982701,6.60973667218906,9.12025101936995,1314,1,"full_before_split","split_separate"
1315,"gamboost",0.829886236940431,6.4413462727933,8.7194522213071,1315,1,"full_before_split","split_separate"
1316,"gamboost",0.800678840899101,6.38635334030156,9.33168024216618,1316,1,"full_before_split","split_separate"
1317,"gamboost",0.797453868660673,7.16130291571947,9.43239779685524,1317,1,"full_before_split","split_separate"
1318,"gamboost",0.792306709741003,7.40708815174762,9.68208274294155,1318,1,"full_before_split","split_separate"
1319,"gamboost",0.820446676632388,7.09573389475397,8.95163055819168,1319,1,"full_before_split","split_separate"
1320,"gamboost",0.839394537640771,6.5273137944414,8.52074643498088,1320,1,"full_before_split","split_separate"
1321,"gamboost",0.821502647656081,6.56967586266848,8.94294015476572,1321,1,"full_before_split","split_separate"
1322,"gamboost",0.839604825990493,6.13170762114088,8.29186878941885,1322,1,"full_before_split","split_separate"
1323,"gamboost",0.785895929602311,7.20018316929671,9.68793342919114,1323,1,"full_before_split","split_separate"
1324,"gamboost",0.80561191651355,7.27436832194178,9.31254059873117,1324,1,"full_before_split","split_separate"
1325,"gamboost",0.846999166304372,6.46459778357816,8.20281395784437,1325,1,"full_before_split","split_separate"
1326,"gamboost",0.829547637974477,6.45644996328184,8.48228291076474,1326,1,"full_before_split","split_separate"
1327,"gamboost",0.811187856429781,6.74738383915004,9.13505273525733,1327,1,"full_before_split","split_separate"
1328,"gamboost",0.79710247733418,7.06043263962794,9.43668013203539,1328,1,"full_before_split","split_separate"
1329,"gamboost",0.801593797349851,6.58310713143277,9.39818187322068,1329,1,"full_before_split","split_separate"
1330,"gamboost",0.7485733960597,7.74044412743812,10.542487357384,1330,1,"full_before_split","split_separate"
1331,"gamboost",0.839216076096425,6.42615656915986,8.81307087989565,1331,1,"full_before_split","split_separate"
