"Sample","Ground_Truth","Predicted","Difference"
"X200590490017_R05C01","40.64","36.1138819412765",-4.5261180587235
"X200590490017_R06C01","51.34","26.7614090267527",-24.5785909732473
"X200590490017_R07C01","64.46","56.3465959934454",-8.1134040065546
"X200590490017_R08C01","50.9","32.0430060197519",-18.8569939802481
"X200590490021_R01C01","56.26","35.7211242845",-20.5388757155
"X200590490021_R02C01","49.16","23.2042734671531",-25.9557265328469
"X200590490021_R03C01","59.18","29.2964602899512",-29.8835397100488
"X200590490021_R04C01","62.58","36.8145450879784",-25.7654549120216
"X200590490021_R05C01","50.2","47.3680907987205",-2.8319092012795
"X200590490021_R06C01","49.84","28.9446406950647",-20.8953593049353
"X200590490021_R07C01","68.88","28.0019796954029",-40.8780203045971
"X200590490021_R08C01","45.52","43.5308711521672",-1.9891288478328
"X200590490052_R01C01","51.12","23.8690126213192",-27.2509873786808
"X200590490052_R02C01","47.76","39.6783358966459",-8.0816641033541
"X200590490052_R03C01","34.6","23.623584332238",-10.976415667762
"X200590490052_R04C01","49.9","25.5362158995431",-24.3637841004569
"X200590490052_R05C01","65.36","40.8563378806494",-24.5036621193506
"X200590490052_R06C01","74.94","49.1182506698726",-25.8217493301274
"X200590490052_R07C01","62.76","38.4960194094379",-24.2639805905621
"X200590490052_R08C01","56.16","39.9135446489773",-16.2464553510227
"X200590490056_R01C01","37.74","18.7960959839062",-18.9439040160938
"X200590490056_R02C01","50.6","34.6157717037458",-15.9842282962542
"X200590490056_R03C01","78.2","33.5119143109398",-44.6880856890602
"X200590490056_R04C01","62.56","44.5165808598527",-18.0434191401473
"X200590490056_R05C01","78.92","62.2323654314793",-16.6876345685207
"X200590490056_R06C01","72.28","39.5168577744719",-32.7631422255281
"X200590490056_R08C01","54.2","40.0770816541836",-14.1229183458164
"X200590490062_R01C01","76","24.0289600600357",-51.9710399399643
"X200590490062_R02C01","37.1","35.8761351205214",-1.2238648794786
"X200590490062_R03C01","38.98","20.8324111171763",-18.1475888828237
"X200590490062_R04C01","43.18","28.7312279727216",-14.4487720272784
"X200590490062_R05C01","66.58","44.1300181508221",-22.4499818491779
"X200590490062_R06C01","77.2","53.7937850604834",-23.4062149395166
"X200590490062_R07C01","61.02","46.3299825820831",-14.6900174179169
"X200590490062_R08C01","49.4","30.8553864802795",-18.5446135197205
"X200590490074_R01C01","47.22","45.1569218776474",-2.0630781223526
"X200590490074_R02C01","54.36","37.2972061963826",-17.0627938036174
"X200590490074_R03C01","32.2","27.7991930631324",-4.4008069368676
"X200590490074_R04C01","55.9","29.8465854655824",-26.0534145344176
"X200590490074_R05C01","61.68","25.7963075948587",-35.8836924051413
"X200590490074_R06C01","69.64","29.7991716964747",-39.8408283035253
"X200590490074_R07C01","80.5","47.2163242083857",-33.2836757916143
"X200590490074_R08C01","39.2","23.8643856933518",-15.3356143066482
"X200590500076_R01C01","43.56","38.0869383614004",-5.4730616385996
"X200590500076_R02C01","64.38","38.4131758019896",-25.9668241980104
"X200590500076_R03C01","37.54","18.508690598471",-19.031309401529
"X200590500076_R04C01","65.1","42.5642235457636",-22.5357764542364
"X200590500076_R05C01","52.2","23.8291713329179",-28.3708286670821
"X200590500076_R06C01","57.4","40.3179139187845",-17.0820860812155
"X200590500076_R07C01","46.3","32.2546040784359",-14.0453959215641
"X200590500076_R08C01","55.94","39.9328671346861",-16.0071328653139
"X200594720026_R01C01","33.1","21.3366234498129",-11.7633765501871
"X200594720026_R02C01","46.76","19.7147131024087",-27.0452868975913
"X200594720026_R03C01","50.52","28.7336095134389",-21.7863904865611
"X200594720026_R04C01","75.54","22.1592231458948",-53.3807768541052
"X200594720026_R05C01","55.84","44.0836950819313",-11.7563049180687
"X200594720026_R06C01","57.72","46.7202177497782",-10.9997822502218
"X200594720026_R07C01","39.04","30.5993928610425",-8.4406071389575
"X200594720026_R08C01","59.28","49.9180159712067",-9.3619840287933
"X200594720075_R01C01","51.72","37.6451292101237",-14.0748707898763
"X200594720075_R02C01","54.04","30.8525051470721",-23.1874948529279
"X200594720075_R03C01","57.82","33.6185470214266",-24.2014529785734
"X200594720075_R04C01","53.82","22.6464926046388",-31.1735073953612
"X200594720075_R05C01","36.8","25.6228249854754",-11.1771750145246
"X200594720075_R06C01","50.72","36.9741170319263",-13.7458829680737
"X200594720075_R07C01","59.28","64.7700379222793",5.4900379222793
"X200594720075_R08C01","52.04","34.0252801164403",-18.0147198835597
"X200594720089_R01C01","32.2","27.6411633207427",-4.5588366792573
"X200594720089_R02C01","60.62","24.0261795111529",-36.5938204888471
"X200594720089_R03C01","55.78","29.6692840847877",-26.1107159152123
"X200594720089_R04C01","43.04","26.8128240107785",-16.2271759892215
"X200594720089_R05C01","65.1","41.5094682951011",-23.5905317048989
"X200594720089_R06C01","61.44","42.4112368604394",-19.0287631395606
"X200594720089_R07C01","53.74","56.1669377131221",2.4269377131221
"X200594720089_R08C01","52.88","32.0590218443143",-20.8209781556857
"X200594740031_R01C01","82.92","56.151517800942",-26.768482199058
"X200594740031_R03C01","39.84","20.1276525000937",-19.7123474999063
"X200594740031_R04C01","65.2","47.3670416468619",-17.8329583531381
"X200594740031_R05C01","36.4","37.3249045632246",0.924904563224601
"X200594740031_R06C01","36.4","21.0281504143466",-15.3718495856534
"X200594740031_R07C01","42.86","19.6022883619079",-23.2577116380921
"X200594740031_R08C01","75.04","44.8260638425308",-30.2139361574692
"X200594740033_R01C01","72.58","39.9493731083419",-32.6306268916581
"X200594740033_R02C01","62.38","33.6014676803643",-28.7785323196357
"X200594740033_R03C01","39.86","24.1217977895333",-15.7382022104667
"X200594740033_R04C01","40.1","25.3734290276083",-14.7265709723917
"X200594740033_R05C01","57.3","22.9928775674485",-34.3071224325515
"X200594740033_R06C01","77.04","68.1107119202394",-8.92928807976061
"X200594740033_R07C01","68.72","51.6689163482073",-17.0510836517927
"X200594740033_R08C01","73.52","53.2303523212671",-20.2896476787329
"X200594740034_R01C01","44.48","35.1263514672693",-9.35364853273069
"X200594740034_R02C01","47.06","27.7471243161536",-19.3128756838464
"X200594740034_R03C01","69.3","63.4814785647574",-5.81852143524259
"X200594740034_R04C01","36.4","22.5168258280341",-13.8831741719659
"X200594740034_R05C01","59.4","28.84527941068",-30.55472058932
"X200594740034_R06C01","51.96","33.5067975624393",-18.4532024375607
"X200594740034_R07C01","53.24","34.1937639661031",-19.0462360338969
"X200594740034_R08C01","36.76","22.3958855556832",-14.3641144443168
"X200594740035_R01C01","40.16","24.8336574045673",-15.3263425954327
"X200594740035_R02C01","65.14","45.8125179968558",-19.3274820031442
"X200594740035_R03C01","43.64","18.7163461849977",-24.9236538150023
"X200594740035_R04C01","69.74","45.726502969025",-24.013497030975
"X200594740035_R05C01","52.04","30.2973408571465",-21.7426591428535
"X200594740035_R06C01","57.76","32.0129210877006",-25.7470789122994
"X200594740035_R07C01","74.06","49.4529112253307",-24.6070887746693
"X200594740035_R08C01","74.38","59.3852064699599",-14.9947935300401
"X200594740039_R01C01","64.06","40.5527721027395",-23.5072278972605
"X200594740039_R02C01","53.02","27.21270016851",-25.80729983149
"X200594740039_R03C01","51.26","29.5495203648829",-21.7104796351171
"X200594740039_R04C01","64.82","34.4012033984068",-30.4187966015932
"X200594740039_R05C01","34.1","20.34612067519",-13.75387932481
"X200594740039_R06C01","67.84","34.1497948564778",-33.6902051435222
"X200594740039_R07C01","59.62","74.5447672255216",14.9247672255216
"X200594740039_R08C01","48.2","32.1028739063011",-16.0971260936989
"X200594740046_R01C01","73.9","43.9941410206799",-29.9058589793201
"X200594740046_R02C01","67.22","43.0469170047664",-24.1730829952336
"X200594740046_R03C01","35.3","30.0079441157596",-5.2920558842404
"X200594740046_R04C01","59.82","34.5735934862968",-25.2464065137032
"X200594740046_R05C01","42.58","34.9200469383773",-7.6599530616227
"X200594740046_R06C01","77.54","36.9544349445082",-40.5855650554918
"X200594740046_R07C01","77.12","39.8046985649079",-37.3153014350921
"X200594740046_R08C01","52.38","34.0072949417021",-18.3727050582979
"X200594740047_R01C01","51.88","34.4204043315668",-17.4595956684332
